,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,6950,consent.html,external-html,0,6958,0.0-0.0,nc2zzgzetvy22tq0vmwf,female,literal,,,,,,
1,2850,,image-button-response,1,9810,0.0-1.0,nc2zzgzetvy22tq0vmwf,female,literal,check-1.png,1.0,check1,,,
2,7678,,image-button-response,2,17490,0.0-2.0,nc2zzgzetvy22tq0vmwf,female,literal,check-2.png,2.0,check2,,,
3,18525,,instructions,3,36015,0.0-3.0,nc2zzgzetvy22tq0vmwf,female,literal,,,,"[{""page_index"":0,""viewing_time"":5186},{""page_index"":1,""viewing_time"":6250},{""page_index"":2,""viewing_time"":4994},{""page_index"":3,""viewing_time"":2095}]",,
4,29829,,html-slider-response,4,65846,0.0-4.0,nc2zzgzetvy22tq0vmwf,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,69125,,survey-text,5,134973,0.0-5.0,nc2zzgzetvy22tq0vmwf,female,literal,,,description,,,"{""Q0"":""Jennifer has a long and difficult course of chemotherapy and radiation to fight her lymphoma. I will make her feel very ill""}"
6,7633,,survey-likert,6,142607,0.0-6.0-0.0,nc2zzgzetvy22tq0vmwf,female,literal,,,sympathy,,,"{""Q0"":5}"
7,7533,,survey-likert,7,150142,0.0-6.0-1.0,nc2zzgzetvy22tq0vmwf,female,literal,,,urgent,,,"{""Q0"":6}"
8,6499,,survey-text,8,156642,0.0-7.0,nc2zzgzetvy22tq0vmwf,female,literal,,,past-donations,,,"{""Q0"":""4""}"
9,11718,,survey-multi-choice,9,168363,0.0-8.0-0.0,nc2zzgzetvy22tq0vmwf,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,5477,,survey-multi-choice,10,173841,0.0-8.0-1.0,nc2zzgzetvy22tq0vmwf,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,14945,,survey-multi-choice,11,188793,0.0-9.0,nc2zzgzetvy22tq0vmwf,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,6727,,survey-text,12,195521,0.0-10.0,nc2zzgzetvy22tq0vmwf,female,literal,,,age,,,"{""Q0"":""65""}"
13,31337,,survey-text,13,226860,0.0-11.0,nc2zzgzetvy22tq0vmwf,female,literal,,,purpose,,,"{""Q0"":""if you manipulate me into being generous""}"
14,10625,,survey-text,14,237485,0.0-12.0,nc2zzgzetvy22tq0vmwf,female,literal,,,feedback,,,"{""Q0"":""no""}"
15,49166,debrief.html,external-html,15,287368,0.0-13.0,nc2zzgzetvy22tq0vmwf,female,literal,,,,,,
