,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3312,consent.html,external-html,0,3415,0.0-0.0,p9tralsgwqg66xpybt9j,male,journey,,,,,,
1,4635,,image-button-response,1,8053,0.0-1.0,p9tralsgwqg66xpybt9j,male,journey,check-1.png,1.0,check1,,,
2,4209,,image-button-response,2,12263,0.0-2.0,p9tralsgwqg66xpybt9j,male,journey,check-2.png,2.0,check2,,,
3,53820,,instructions,3,66084,0.0-3.0,p9tralsgwqg66xpybt9j,male,journey,,,,"[{""page_index"":0,""viewing_time"":8990},{""page_index"":1,""viewing_time"":32693},{""page_index"":2,""viewing_time"":10652},{""page_index"":3,""viewing_time"":1484}]",,
4,46822,,html-slider-response,4,112907,0.0-4.0,p9tralsgwqg66xpybt9j,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,20.0,
5,76790,,survey-text,5,189699,0.0-5.0,p9tralsgwqg66xpybt9j,male,journey,,,description,,,"{""Q0"":""He has cancer and will need chemo and radiation treatments. While I personally do not know this person, a friend of his says he has a heart of gold. ""}"
6,7170,,survey-likert,6,196870,0.0-6.0-0.0,p9tralsgwqg66xpybt9j,male,journey,,,sympathy,,,"{""Q0"":6}"
7,3639,,survey-likert,7,200511,0.0-6.0-1.0,p9tralsgwqg66xpybt9j,male,journey,,,urgent,,,"{""Q0"":5}"
8,5364,,survey-text,8,205877,0.0-7.0,p9tralsgwqg66xpybt9j,male,journey,,,past-donations,,,"{""Q0"":""3""}"
9,2553,,survey-multi-choice,9,208432,0.0-8.0-0.0,p9tralsgwqg66xpybt9j,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,4948,,survey-multi-choice,10,213382,0.0-8.0-1.0,p9tralsgwqg66xpybt9j,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
11,10936,,survey-multi-choice,11,224326,0.0-9.0,p9tralsgwqg66xpybt9j,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3348,,survey-text,12,227676,0.0-10.0,p9tralsgwqg66xpybt9j,male,journey,,,age,,,"{""Q0"":""31""}"
13,5396,,survey-text,13,233074,0.0-11.0,p9tralsgwqg66xpybt9j,male,journey,,,purpose,,,"{""Q0"":""""}"
14,953,,survey-text,14,234028,0.0-12.0,p9tralsgwqg66xpybt9j,male,journey,,,feedback,,,"{""Q0"":""""}"
15,6813,debrief.html,external-html,15,241207,0.0-13.0,p9tralsgwqg66xpybt9j,male,journey,,,,,,
