,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,90797,consent.html,external-html,0,90875,0.0-0.0,tuyewj5l9eob8rtfkuyo,male,literal,,,,,,
1,125274,,image-button-response,1,216153,0.0-1.0,tuyewj5l9eob8rtfkuyo,male,literal,check-1.png,1.0,check1,,,
2,3632,,image-button-response,2,219786,0.0-2.0,tuyewj5l9eob8rtfkuyo,male,literal,check-2.png,2.0,check2,,,
3,57752,,instructions,3,277539,0.0-3.0,tuyewj5l9eob8rtfkuyo,male,literal,,,,"[{""page_index"":0,""viewing_time"":10468},{""page_index"":1,""viewing_time"":30600},{""page_index"":2,""viewing_time"":13280},{""page_index"":3,""viewing_time"":3403}]",,
4,93643,,html-slider-response,4,371183,0.0-4.0,tuyewj5l9eob8rtfkuyo,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,29306,,survey-text,5,400491,0.0-5.0,tuyewj5l9eob8rtfkuyo,male,literal,,,description,,,"{""Q0"":""a guy who needs some help during chemo""}"
6,9297,,survey-likert,6,409790,0.0-6.0-0.0,tuyewj5l9eob8rtfkuyo,male,literal,,,sympathy,,,"{""Q0"":5}"
7,7387,,survey-likert,7,417179,0.0-6.0-1.0,tuyewj5l9eob8rtfkuyo,male,literal,,,urgent,,,"{""Q0"":6}"
8,4900,,survey-text,8,422080,0.0-7.0,tuyewj5l9eob8rtfkuyo,male,literal,,,past-donations,,,"{""Q0"":""0""}"
9,8221,,survey-multi-choice,9,430305,0.0-8.0-0.0,tuyewj5l9eob8rtfkuyo,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,9026,,survey-multi-choice,10,439335,0.0-8.0-1.0,tuyewj5l9eob8rtfkuyo,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,25624,,survey-multi-choice,11,464967,0.0-9.0,tuyewj5l9eob8rtfkuyo,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,4631,,survey-text,12,469600,0.0-10.0,tuyewj5l9eob8rtfkuyo,male,literal,,,age,,,"{""Q0"":""45""}"
13,4106,,survey-text,13,473708,0.0-11.0,tuyewj5l9eob8rtfkuyo,male,literal,,,purpose,,,"{""Q0"":""""}"
14,4818,,survey-text,14,478527,0.0-12.0,tuyewj5l9eob8rtfkuyo,male,literal,,,feedback,,,"{""Q0"":""""}"
15,29755,debrief.html,external-html,15,508544,0.0-13.0,tuyewj5l9eob8rtfkuyo,male,literal,,,,,,
