,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5343,consent.html,external-html,0,5478,0.0-0.0,9de92orcyuq9c1gzjvwm,male,journey,,,,,,
1,1363,,image-button-response,1,6844,0.0-1.0,9de92orcyuq9c1gzjvwm,male,journey,check-1.png,1.0,check1,,,
2,2405,,image-button-response,2,9250,0.0-2.0,9de92orcyuq9c1gzjvwm,male,journey,check-2.png,2.0,check2,,,
3,31203,,instructions,3,40454,0.0-3.0,9de92orcyuq9c1gzjvwm,male,journey,,,,"[{""page_index"":0,""viewing_time"":3115},{""page_index"":1,""viewing_time"":23023},{""page_index"":2,""viewing_time"":4254},{""page_index"":3,""viewing_time"":810}]",,
4,38931,,html-slider-response,4,79388,0.0-4.0,9de92orcyuq9c1gzjvwm,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,35.0,
5,31421,,survey-text,5,110810,0.0-5.0,9de92orcyuq9c1gzjvwm,male,journey,,,description,,,"{""Q0"":""Jason is in a dire situation. He is facing an uphill battle with his cancer and will most likely need both chemotherapy and radiation. ""}"
6,5234,,survey-likert,6,116047,0.0-6.0-0.0,9de92orcyuq9c1gzjvwm,male,journey,,,urgent,,,"{""Q0"":6}"
7,2496,,survey-likert,7,118546,0.0-6.0-1.0,9de92orcyuq9c1gzjvwm,male,journey,,,sympathy,,,"{""Q0"":6}"
8,5598,,survey-text,8,124148,0.0-7.0,9de92orcyuq9c1gzjvwm,male,journey,,,past-donations,,,"{""Q0"":""2""}"
9,5531,,survey-multi-choice,9,129681,0.0-8.0-0.0,9de92orcyuq9c1gzjvwm,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,1877,,survey-multi-choice,10,131564,0.0-8.0-1.0,9de92orcyuq9c1gzjvwm,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,8585,,survey-multi-choice,11,140160,0.0-9.0,9de92orcyuq9c1gzjvwm,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3551,,survey-text,12,143715,0.0-10.0,9de92orcyuq9c1gzjvwm,male,journey,,,age,,,"{""Q0"":""29""}"
13,3644,,survey-text,13,147359,0.0-11.0,9de92orcyuq9c1gzjvwm,male,journey,,,purpose,,,"{""Q0"":""""}"
14,871,,survey-text,14,148231,0.0-12.0,9de92orcyuq9c1gzjvwm,male,journey,,,feedback,,,"{""Q0"":""""}"
15,8003,debrief.html,external-html,15,156501,0.0-13.0,9de92orcyuq9c1gzjvwm,male,journey,,,,,,
