,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,18916,consent.html,external-html,0,19080,0.0-0.0,55ol17o3jx4ttn1ok9t3,male,literal,,,,,,
1,2457,,image-button-response,1,21550,0.0-1.0,55ol17o3jx4ttn1ok9t3,male,literal,check-1.png,1.0,check1,,,
2,5392,,image-button-response,2,26947,0.0-2.0,55ol17o3jx4ttn1ok9t3,male,literal,check-2.png,2.0,check2,,,
3,39949,,instructions,3,66900,0.0-3.0,55ol17o3jx4ttn1ok9t3,male,literal,,,,"[{""page_index"":0,""viewing_time"":7289},{""page_index"":1,""viewing_time"":18697},{""page_index"":2,""viewing_time"":12320},{""page_index"":3,""viewing_time"":1642}]",,
4,67865,,html-slider-response,4,134779,0.0-4.0,55ol17o3jx4ttn1ok9t3,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,50.0,
5,120211,,survey-text,5,254995,0.0-5.0,55ol17o3jx4ttn1ok9t3,male,literal,,,description,,,"{""Q0"":""Jason has been diagnosed with Stage II Lymphoma. He's likely to receive multiple rounds of general and localized chemotherapy. Even though he is strong and presumably a happy guy to be around, his friend is trying to raise money to offset some of the medical costs.""}"
6,18227,,survey-likert,6,273233,0.0-6.0-0.0,55ol17o3jx4ttn1ok9t3,male,literal,,,urgent,,,"{""Q0"":4}"
7,25791,,survey-likert,7,299031,0.0-6.0-1.0,55ol17o3jx4ttn1ok9t3,male,literal,,,sympathy,,,"{""Q0"":6}"
8,16110,,survey-text,8,315145,0.0-7.0,55ol17o3jx4ttn1ok9t3,male,literal,,,past-donations,,,"{""Q0"":""4""}"
9,7434,,survey-multi-choice,9,322594,0.0-8.0-0.0,55ol17o3jx4ttn1ok9t3,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,3759,,survey-multi-choice,10,326361,0.0-8.0-1.0,55ol17o3jx4ttn1ok9t3,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,17664,,survey-multi-choice,11,344046,0.0-9.0,55ol17o3jx4ttn1ok9t3,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,4310,,survey-text,12,348362,0.0-10.0,55ol17o3jx4ttn1ok9t3,male,literal,,,age,,,"{""Q0"":""31""}"
13,180599,,survey-text,13,528966,0.0-11.0,55ol17o3jx4ttn1ok9t3,male,literal,,,purpose,,,"{""Q0"":""How generous people are, specifically when it comes to donating someone else's money to a random stranger they will never meet. How people respond when they are put into situations where there are no repercussions for being selfish.""}"
14,46222,,survey-text,14,575192,0.0-12.0,55ol17o3jx4ttn1ok9t3,male,literal,,,feedback,,,"{""Q0"":""None. Good luck with your research. I hope someone who decided to donate the full $50 wins the drawing.""}"
15,43314,debrief.html,external-html,15,618844,0.0-13.0,55ol17o3jx4ttn1ok9t3,male,literal,,,,,,
