"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"22403","consent.html","external-html","0","23624","0.0-0.0","4rxgvemkajxl4s421j1u","female","literal","","","","","",""
"10248","","image-button-response","1","33878","0.0-1.0","4rxgvemkajxl4s421j1u","female","literal","check-1.png","2","check1","","",""
"4865","","image-button-response","2","38746","0.0-2.0","4rxgvemkajxl4s421j1u","female","literal","check-2.png","2","check2","","",""
"10413","","instructions","3","49161","0.0-3.0","4rxgvemkajxl4s421j1u","female","literal","","","","[{""page_index"":0,""viewing_time"":3874},{""page_index"":1,""viewing_time"":2452},{""page_index"":2,""viewing_time"":2601},{""page_index"":3,""viewing_time"":1485}]","",""
"21563","","html-slider-response","4","70727","0.0-4.0","4rxgvemkajxl4s421j1u","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","","trial","","49",""
"64652","","survey-text","5","135384","0.0-5.0","4rxgvemkajxl4s421j1u","female","literal","","","description","","","{""Q0"":""ENNIFER Aniston enjoyed a dinner with her Friends co-star Courteney Cox yesterday after her run-in with ex Brad Pitt at Sunday night's Golden Globes""}"
"6081","","survey-likert","6","141468","0.0-6.0-0.0","4rxgvemkajxl4s421j1u","female","literal","","","sympathy","","","{""Q0"":5}"
"5956","","survey-likert","7","147427","0.0-6.0-1.0","4rxgvemkajxl4s421j1u","female","literal","","","urgent","","","{""Q0"":5}"
"115728","","survey-text","8","263158","0.0-7.0","4rxgvemkajxl4s421j1u","female","literal","","","past-donations","","","{""Q0"":""30%""}"
"17440","","survey-multi-choice","9","280603","0.0-8.0-0.0","4rxgvemkajxl4s421j1u","female","literal","","","ff-cancer","","","{""Q0"":""No""}"
"3996","","survey-multi-choice","10","284604","0.0-8.0-1.0","4rxgvemkajxl4s421j1u","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"35609","","survey-multi-choice","11","320230","0.0-9.0","4rxgvemkajxl4s421j1u","female","literal","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"12654","","survey-text","12","332888","0.0-10.0","4rxgvemkajxl4s421j1u","female","literal","","","age","","","{""Q0"":""35""}"
"58971","","survey-text","13","391861","0.0-11.0","4rxgvemkajxl4s421j1u","female","literal","","","purpose","","","{""Q0"":""good experice""}"
"9932","","survey-text","14","401795","0.0-12.0","4rxgvemkajxl4s421j1u","female","literal","","","feedback","","","{""Q0"":""good""}"
"34264","debrief.html","external-html","15","444616","0.0-13.0","4rxgvemkajxl4s421j1u","female","literal","","","","","",""
