"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"6367","consent.html","external-html","0","6477","0.0-0.0","s14z1x9hzmou1ogaq155","male","literal","","","","","",""
"1478","","image-button-response","1","7960","0.0-1.0","s14z1x9hzmou1ogaq155","male","literal","check-1.png","1","check1","","",""
"2310","","image-button-response","2","10273","0.0-2.0","s14z1x9hzmou1ogaq155","male","literal","check-2.png","2","check2","","",""
"22815","","instructions","3","33090","0.0-3.0","s14z1x9hzmou1ogaq155","male","literal","","","","[{""page_index"":0,""viewing_time"":2409},{""page_index"":1,""viewing_time"":14393},{""page_index"":2,""viewing_time"":4923},{""page_index"":3,""viewing_time"":1088}]","",""
"35764","","html-slider-response","4","68858","0.0-4.0","s14z1x9hzmou1ogaq155","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","40",""
"48124","","survey-text","5","116985","0.0-5.0","s14z1x9hzmou1ogaq155","male","literal","","","description","","","{""Q0"":""Pretty serious. He's got stage 2 cancer and treatments are aggressive even on younger cancer patients""}"
"4635","","survey-likert","6","121624","0.0-6.0-0.0","s14z1x9hzmou1ogaq155","male","literal","","","sympathy","","","{""Q0"":5}"
"4425","","survey-likert","7","126053","0.0-6.0-1.0","s14z1x9hzmou1ogaq155","male","literal","","","urgent","","","{""Q0"":3}"
"5038","","survey-text","8","131095","0.0-7.0","s14z1x9hzmou1ogaq155","male","literal","","","past-donations","","","{""Q0"":""3""}"
"2288","","survey-multi-choice","9","133388","0.0-8.0-0.0","s14z1x9hzmou1ogaq155","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"2115","","survey-multi-choice","10","135508","0.0-8.0-1.0","s14z1x9hzmou1ogaq155","male","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"11643","","survey-multi-choice","11","147167","0.0-9.0","s14z1x9hzmou1ogaq155","male","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"6814","","survey-text","12","153985","0.0-10.0","s14z1x9hzmou1ogaq155","male","literal","","","age","","","{""Q0"":""37""}"
"42433","","survey-text","13","196420","0.0-11.0","s14z1x9hzmou1ogaq155","male","literal","","","purpose","","","{""Q0"":""How sympathy determines how generously people donate""}"
"3879","","survey-text","14","200302","0.0-12.0","s14z1x9hzmou1ogaq155","male","literal","","","feedback","","","{""Q0"":""""}"
"6510","debrief.html","external-html","15","207217","0.0-13.0","s14z1x9hzmou1ogaq155","male","literal","","","","","",""
