"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"38703","consent.html","external-html","0","38865","0.0-0.0","zeha7lmnr8rlm4239rl1","male","literal","","","","",""
"6121","","instructions","1","44987","0.0-1.0","zeha7lmnr8rlm4239rl1","male","literal","[{""page_index"":0,""viewing_time"":4715},{""page_index"":1,""viewing_time"":595},{""page_index"":2,""viewing_time"":601},{""page_index"":3,""viewing_time"":209}]","","","",""
"2770","","html-slider-response","2","47759","0.0-2.0","zeha7lmnr8rlm4239rl1","male","literal","","33","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"3125","","survey-likert","3","50885","0.0-3.0-0.0","zeha7lmnr8rlm4239rl1","male","literal","","","","guilty","{""Q0"":4}"
"2159","","survey-likert","4","53045","0.0-3.0-1.0","zeha7lmnr8rlm4239rl1","male","literal","","","","sympathy","{""Q0"":5}"
"1679","","survey-likert","5","54725","0.0-3.0-2.0","zeha7lmnr8rlm4239rl1","male","literal","","","","urgent","{""Q0"":3}"
"1143","","survey-likert","6","55869","0.0-3.0-3.0","zeha7lmnr8rlm4239rl1","male","literal","","","","peace","{""Q0"":3}"
"3258","","survey-multi-choice","7","59129","0.0-4.0-0.0","zeha7lmnr8rlm4239rl1","male","literal","","","","self-cancer","{""Q0"":""No""}"
"1613","","survey-multi-choice","8","60743","0.0-4.0-1.0","zeha7lmnr8rlm4239rl1","male","literal","","","","ff-cancer","{""Q0"":""No""}"
"7031","","survey-multi-choice","9","67779","0.0-5.0","zeha7lmnr8rlm4239rl1","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4051","","survey-text","10","71831","0.0-6.0","zeha7lmnr8rlm4239rl1","male","literal","","","","age","{""Q0"":""25""}"
"1127","","survey-text","11","72959","0.0-7.0","zeha7lmnr8rlm4239rl1","male","literal","","","","purpose","{""Q0"":""""}"
"973","","survey-text","12","73933","0.0-8.0","zeha7lmnr8rlm4239rl1","male","literal","","","","feedback","{""Q0"":""""}"
"1399","debrief.html","external-html","13","75638","0.0-9.0","zeha7lmnr8rlm4239rl1","male","literal","","","","",""
