"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4278","consent.html","external-html","0","4408","0.0-0.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","",""
"9302","","instructions","1","13711","0.0-1.0","cmq4uc4nvzk0a3h5lhrt","female","battle","[{""page_index"":0,""viewing_time"":3718},{""page_index"":1,""viewing_time"":2681},{""page_index"":2,""viewing_time"":2097},{""page_index"":3,""viewing_time"":806}]","","","",""
"16283","","html-slider-response","2","29997","0.0-2.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"8405","","survey-likert","3","38403","0.0-3.0-0.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","guilty","{""Q0"":2}"
"2648","","survey-likert","4","41052","0.0-3.0-1.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","peace","{""Q0"":4}"
"3549","","survey-likert","5","44602","0.0-3.0-2.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","sympathy","{""Q0"":5}"
"4869","","survey-likert","6","49472","0.0-3.0-3.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","urgent","{""Q0"":4}"
"3443","","survey-multi-choice","7","52917","0.0-4.0-0.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"1880","","survey-multi-choice","8","54800","0.0-4.0-1.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","self-cancer","{""Q0"":""No""}"
"9149","","survey-multi-choice","9","63955","0.0-5.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"2996","","survey-text","10","66952","0.0-6.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","age","{""Q0"":""36""}"
"2896","","survey-text","11","69849","0.0-7.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","purpose","{""Q0"":""""}"
"1168","","survey-text","12","71018","0.0-8.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","feedback","{""Q0"":""""}"
"12910","debrief.html","external-html","13","84233","0.0-9.0","cmq4uc4nvzk0a3h5lhrt","female","battle","","","","",""
