"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"8357","consent.html","external-html","0","9163","0.0-0.0","kf3zdhwxlfn2aon88z62","male","battle","","","","",""
"32335","","instructions","1","41501","0.0-1.0","kf3zdhwxlfn2aon88z62","male","battle","[{""page_index"":0,""viewing_time"":7117},{""page_index"":1,""viewing_time"":18312},{""page_index"":2,""viewing_time"":4934},{""page_index"":3,""viewing_time"":1971}]","","","",""
"67320","","html-slider-response","2","108824","0.0-2.0","kf3zdhwxlfn2aon88z62","male","battle","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"14502","","survey-likert","3","123330","0.0-3.0-0.0","kf3zdhwxlfn2aon88z62","male","battle","","","","peace","{""Q0"":5}"
"9220","","survey-likert","4","132553","0.0-3.0-1.0","kf3zdhwxlfn2aon88z62","male","battle","","","","guilty","{""Q0"":0}"
"4563","","survey-likert","5","137118","0.0-3.0-2.0","kf3zdhwxlfn2aon88z62","male","battle","","","","sympathy","{""Q0"":6}"
"4212","","survey-likert","6","141333","0.0-3.0-3.0","kf3zdhwxlfn2aon88z62","male","battle","","","","urgent","{""Q0"":5}"
"3980","","survey-multi-choice","7","145319","0.0-4.0-0.0","kf3zdhwxlfn2aon88z62","male","battle","","","","self-cancer","{""Q0"":""No""}"
"4030","","survey-multi-choice","8","149352","0.0-4.0-1.0","kf3zdhwxlfn2aon88z62","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"9119","","survey-multi-choice","9","158484","0.0-5.0","kf3zdhwxlfn2aon88z62","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"4710","","survey-text","10","163196","0.0-6.0","kf3zdhwxlfn2aon88z62","male","battle","","","","age","{""Q0"":""41""}"
"4855","","survey-text","11","168052","0.0-7.0","kf3zdhwxlfn2aon88z62","male","battle","","","","purpose","{""Q0"":""not sure""}"
"3823","","survey-text","12","171877","0.0-8.0","kf3zdhwxlfn2aon88z62","male","battle","","","","feedback","{""Q0"":""none""}"
"3257","debrief.html","external-html","13","175234","0.0-9.0","kf3zdhwxlfn2aon88z62","male","battle","","","","",""
