"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4131","consent.html","external-html","0","4175","0.0-0.0","21z2d4xavqt3vyqm9sor","male","journey","","","","",""
"119611","","instructions","1","123787","0.0-1.0","21z2d4xavqt3vyqm9sor","male","journey","[{""page_index"":0,""viewing_time"":6413},{""page_index"":1,""viewing_time"":108663},{""page_index"":2,""viewing_time"":3028},{""page_index"":3,""viewing_time"":1506}]","","","",""
"36646","","html-slider-response","2","160435","0.0-2.0","21z2d4xavqt3vyqm9sor","male","journey","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"11196","","survey-likert","3","171633","0.0-3.0-0.0","21z2d4xavqt3vyqm9sor","male","journey","","","","guilty","{""Q0"":5}"
"3367","","survey-likert","4","175001","0.0-3.0-1.0","21z2d4xavqt3vyqm9sor","male","journey","","","","urgent","{""Q0"":5}"
"2520","","survey-likert","5","177523","0.0-3.0-2.0","21z2d4xavqt3vyqm9sor","male","journey","","","","peace","{""Q0"":3}"
"3007","","survey-likert","6","180531","0.0-3.0-3.0","21z2d4xavqt3vyqm9sor","male","journey","","","","sympathy","{""Q0"":5}"
"2073","","survey-multi-choice","7","182606","0.0-4.0-0.0","21z2d4xavqt3vyqm9sor","male","journey","","","","self-cancer","{""Q0"":""No""}"
"2403","","survey-multi-choice","8","185012","0.0-4.0-1.0","21z2d4xavqt3vyqm9sor","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"7118","","survey-multi-choice","9","192138","0.0-5.0","21z2d4xavqt3vyqm9sor","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3373","","survey-text","10","195513","0.0-6.0","21z2d4xavqt3vyqm9sor","male","journey","","","","age","{""Q0"":""33""}"
"1099","","survey-text","11","196613","0.0-7.0","21z2d4xavqt3vyqm9sor","male","journey","","","","purpose","{""Q0"":""""}"
"1033","","survey-text","12","197647","0.0-8.0","21z2d4xavqt3vyqm9sor","male","journey","","","","feedback","{""Q0"":""""}"
"3875","debrief.html","external-html","13","201775","0.0-9.0","21z2d4xavqt3vyqm9sor","male","journey","","","","",""
