"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"14371","consent.html","external-html","0","14498","0.0-0.0","zz9al03q5j1d1l0e0o49","female","literal","","","","",""
"56152","","instructions","1","70651","0.0-1.0","zz9al03q5j1d1l0e0o49","female","literal","[{""page_index"":0,""viewing_time"":12994},{""page_index"":1,""viewing_time"":34503},{""page_index"":2,""viewing_time"":6613},{""page_index"":3,""viewing_time"":2039}]","","","",""
"99511","","html-slider-response","2","170170","0.0-2.0","zz9al03q5j1d1l0e0o49","female","literal","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"23918","","survey-likert","3","194094","0.0-3.0-0.0","zz9al03q5j1d1l0e0o49","female","literal","","","","guilty","{""Q0"":1}"
"6917","","survey-likert","4","201014","0.0-3.0-1.0","zz9al03q5j1d1l0e0o49","female","literal","","","","peace","{""Q0"":5}"
"16567","","survey-likert","5","217583","0.0-3.0-2.0","zz9al03q5j1d1l0e0o49","female","literal","","","","urgent","{""Q0"":4}"
"5267","","survey-likert","6","222855","0.0-3.0-3.0","zz9al03q5j1d1l0e0o49","female","literal","","","","sympathy","{""Q0"":6}"
"4477","","survey-multi-choice","7","227340","0.0-4.0-0.0","zz9al03q5j1d1l0e0o49","female","literal","","","","self-cancer","{""Q0"":""No""}"
"4202","","survey-multi-choice","8","231545","0.0-4.0-1.0","zz9al03q5j1d1l0e0o49","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"12539","","survey-multi-choice","9","244114","0.0-5.0","zz9al03q5j1d1l0e0o49","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"6180","","survey-text","10","250299","0.0-6.0","zz9al03q5j1d1l0e0o49","female","literal","","","","age","{""Q0"":""35""}"
"6418","","survey-text","11","256720","0.0-7.0","zz9al03q5j1d1l0e0o49","female","literal","","","","purpose","{""Q0"":""""}"
"2777","","survey-text","12","259499","0.0-8.0","zz9al03q5j1d1l0e0o49","female","literal","","","","feedback","{""Q0"":""""}"
"19174","debrief.html","external-html","13","278928","0.0-9.0","zz9al03q5j1d1l0e0o49","female","literal","","","","",""
