"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4081","consent.html","external-html","0","4148","0.0-0.0","1rc573f8hef5ay5dpkdk","male","battle","","","","",""
"140304","","instructions","1","144452","0.0-1.0","1rc573f8hef5ay5dpkdk","male","battle","[{""page_index"":0,""viewing_time"":113774},{""page_index"":1,""viewing_time"":22921},{""page_index"":2,""viewing_time"":2400},{""page_index"":3,""viewing_time"":1208}]","","","",""
"77158","","html-slider-response","2","221610","0.0-2.0","1rc573f8hef5ay5dpkdk","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"6288","","survey-likert","3","227900","0.0-3.0-0.0","1rc573f8hef5ay5dpkdk","male","battle","","","","urgent","{""Q0"":5}"
"3831","","survey-likert","4","231732","0.0-3.0-1.0","1rc573f8hef5ay5dpkdk","male","battle","","","","sympathy","{""Q0"":6}"
"5576","","survey-likert","5","237308","0.0-3.0-2.0","1rc573f8hef5ay5dpkdk","male","battle","","","","peace","{""Q0"":5}"
"5854","","survey-likert","6","243162","0.0-3.0-3.0","1rc573f8hef5ay5dpkdk","male","battle","","","","guilty","{""Q0"":3}"
"3608","","survey-multi-choice","7","246772","0.0-4.0-0.0","1rc573f8hef5ay5dpkdk","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"2269","","survey-multi-choice","8","249042","0.0-4.0-1.0","1rc573f8hef5ay5dpkdk","male","battle","","","","self-cancer","{""Q0"":""No""}"
"9702","","survey-multi-choice","9","258748","0.0-5.0","1rc573f8hef5ay5dpkdk","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"6126","","survey-text","10","264875","0.0-6.0","1rc573f8hef5ay5dpkdk","male","battle","","","","age","{""Q0"":""35""}"
"2991","","survey-text","11","267867","0.0-7.0","1rc573f8hef5ay5dpkdk","male","battle","","","","purpose","{""Q0"":""""}"
"2719","","survey-text","12","270587","0.0-8.0","1rc573f8hef5ay5dpkdk","male","battle","","","","feedback","{""Q0"":""""}"
"5593","debrief.html","external-html","13","276324","0.0-9.0","1rc573f8hef5ay5dpkdk","male","battle","","","","",""
