"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2814","consent.html","external-html","0","2920","0.0-0.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","",""
"25643","","instructions","1","28564","0.0-1.0","wrubs7qjoyhjq1h3osk2","male","battle","[{""page_index"":0,""viewing_time"":4409},{""page_index"":1,""viewing_time"":16078},{""page_index"":2,""viewing_time"":3929},{""page_index"":3,""viewing_time"":1226}]","","","",""
"37786","","html-slider-response","2","66351","0.0-2.0","wrubs7qjoyhjq1h3osk2","male","battle","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"5502","","survey-likert","3","71855","0.0-3.0-0.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","urgent","{""Q0"":3}"
"5717","","survey-likert","4","77572","0.0-3.0-1.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","guilty","{""Q0"":0}"
"3257","","survey-likert","5","80830","0.0-3.0-2.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","sympathy","{""Q0"":3}"
"3331","","survey-likert","6","84162","0.0-3.0-3.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","peace","{""Q0"":4}"
"4738","","survey-multi-choice","7","88902","0.0-4.0-0.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"3187","","survey-multi-choice","8","92091","0.0-4.0-1.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","self-cancer","{""Q0"":""No""}"
"7179","","survey-multi-choice","9","99278","0.0-5.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"4879","","survey-text","10","104157","0.0-6.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","age","{""Q0"":""""}"
"1871","","survey-text","11","106029","0.0-7.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","purpose","{""Q0"":""""}"
"1974","","survey-text","12","108004","0.0-8.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","feedback","{""Q0"":""""}"
"2745","debrief.html","external-html","13","111029","0.0-9.0","wrubs7qjoyhjq1h3osk2","male","battle","","","","",""
