"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11518","consent.html","external-html","0","11620","0.0-0.0","k7g6cl8usob7dr3sljlx","female","battle","","","","",""
"33191","","instructions","1","44813","0.0-1.0","k7g6cl8usob7dr3sljlx","female","battle","[{""page_index"":0,""viewing_time"":6615},{""page_index"":1,""viewing_time"":18176},{""page_index"":2,""viewing_time"":6849},{""page_index"":3,""viewing_time"":1551}]","","","",""
"70340","","html-slider-response","2","115159","0.0-2.0","k7g6cl8usob7dr3sljlx","female","battle","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"12889","","survey-likert","3","128051","0.0-3.0-0.0","k7g6cl8usob7dr3sljlx","female","battle","","","","urgent","{""Q0"":5}"
"6408","","survey-likert","4","134462","0.0-3.0-1.0","k7g6cl8usob7dr3sljlx","female","battle","","","","guilty","{""Q0"":3}"
"3231","","survey-likert","5","137697","0.0-3.0-2.0","k7g6cl8usob7dr3sljlx","female","battle","","","","peace","{""Q0"":4}"
"4594","","survey-likert","6","142294","0.0-3.0-3.0","k7g6cl8usob7dr3sljlx","female","battle","","","","sympathy","{""Q0"":6}"
"4525","","survey-multi-choice","7","146822","0.0-4.0-0.0","k7g6cl8usob7dr3sljlx","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"2646","","survey-multi-choice","8","149470","0.0-4.0-1.0","k7g6cl8usob7dr3sljlx","female","battle","","","","self-cancer","{""Q0"":""No""}"
"18346","","survey-multi-choice","9","167822","0.0-5.0","k7g6cl8usob7dr3sljlx","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"5101","","survey-text","10","172925","0.0-6.0","k7g6cl8usob7dr3sljlx","female","battle","","","","age","{""Q0"":""40""}"
"2565","","survey-text","11","175493","0.0-7.0","k7g6cl8usob7dr3sljlx","female","battle","","","","purpose","{""Q0"":""""}"
"1687","","survey-text","12","177181","0.0-8.0","k7g6cl8usob7dr3sljlx","female","battle","","","","feedback","{""Q0"":""""}"
"26437","debrief.html","external-html","13","204711","0.0-9.0","k7g6cl8usob7dr3sljlx","female","battle","","","","",""
