"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11512","consent.html","external-html","0","11684","0.0-0.0","y2m7jpadfro0gzj99c0l","male","literal","","","","",""
"32608","","instructions","1","44294","0.0-1.0","y2m7jpadfro0gzj99c0l","male","literal","[{""page_index"":0,""viewing_time"":5100},{""page_index"":1,""viewing_time"":21391},{""page_index"":2,""viewing_time"":4866},{""page_index"":3,""viewing_time"":1250}]","","","",""
"54253","","html-slider-response","2","98550","0.0-2.0","y2m7jpadfro0gzj99c0l","male","literal","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"7394","","survey-likert","3","105946","0.0-3.0-0.0","y2m7jpadfro0gzj99c0l","male","literal","","","","sympathy","{""Q0"":6}"
"7664","","survey-likert","4","113612","0.0-3.0-1.0","y2m7jpadfro0gzj99c0l","male","literal","","","","guilty","{""Q0"":3}"
"3940","","survey-likert","5","117553","0.0-3.0-2.0","y2m7jpadfro0gzj99c0l","male","literal","","","","urgent","{""Q0"":6}"
"4685","","survey-likert","6","122241","0.0-3.0-3.0","y2m7jpadfro0gzj99c0l","male","literal","","","","peace","{""Q0"":3}"
"3571","","survey-multi-choice","7","125815","0.0-4.0-0.0","y2m7jpadfro0gzj99c0l","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2592","","survey-multi-choice","8","128408","0.0-4.0-1.0","y2m7jpadfro0gzj99c0l","male","literal","","","","self-cancer","{""Q0"":""No""}"
"9070","","survey-multi-choice","9","137485","0.0-5.0","y2m7jpadfro0gzj99c0l","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"3516","","survey-text","10","141002","0.0-6.0","y2m7jpadfro0gzj99c0l","male","literal","","","","age","{""Q0"":""52""}"
"5609","","survey-text","11","146612","0.0-7.0","y2m7jpadfro0gzj99c0l","male","literal","","","","purpose","{""Q0"":""empathy""}"
"1568","","survey-text","12","148182","0.0-8.0","y2m7jpadfro0gzj99c0l","male","literal","","","","feedback","{""Q0"":""""}"
"9602","debrief.html","external-html","13","158087","0.0-9.0","y2m7jpadfro0gzj99c0l","male","literal","","","","",""
