"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2335","consent.html","external-html","0","2430","0.0-0.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","",""
"13893","","instructions","1","16324","0.0-1.0","epvknq5p9bw6xrsz2t9o","female","journey","[{""page_index"":0,""viewing_time"":4100},{""page_index"":1,""viewing_time"":7200},{""page_index"":2,""viewing_time"":1864},{""page_index"":3,""viewing_time"":728}]","","","",""
"19567","","html-slider-response","2","35892","0.0-2.0","epvknq5p9bw6xrsz2t9o","female","journey","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"3647","","survey-likert","3","39540","0.0-3.0-0.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","sympathy","{""Q0"":5}"
"3911","","survey-likert","4","43452","0.0-3.0-1.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","peace","{""Q0"":3}"
"4911","","survey-likert","5","48364","0.0-3.0-2.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","guilty","{""Q0"":1}"
"3799","","survey-likert","6","52164","0.0-3.0-3.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","urgent","{""Q0"":5}"
"2303","","survey-multi-choice","7","54468","0.0-4.0-0.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"1583","","survey-multi-choice","8","56052","0.0-4.0-1.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","self-cancer","{""Q0"":""No""}"
"7569","","survey-multi-choice","9","63628","0.0-5.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3215","","survey-text","10","66844","0.0-6.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","age","{""Q0"":""29""}"
"4296","","survey-text","11","71140","0.0-7.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","purpose","{""Q0"":""I don't know.""}"
"1455","","survey-text","12","72596","0.0-8.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","feedback","{""Q0"":""""}"
"1937","debrief.html","external-html","13","74765","0.0-9.0","epvknq5p9bw6xrsz2t9o","female","journey","","","","",""
