"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3892","consent.html","external-html","0","3933","0.0-0.0","psylme7wyps7sq2t8jfy","female","battle","","","","",""
"40574","","instructions","1","44509","0.0-1.0","psylme7wyps7sq2t8jfy","female","battle","[{""page_index"":0,""viewing_time"":6217},{""page_index"":1,""viewing_time"":28012},{""page_index"":2,""viewing_time"":5262},{""page_index"":3,""viewing_time"":1082}]","","","",""
"38373","","html-slider-response","2","82884","0.0-2.0","psylme7wyps7sq2t8jfy","female","battle","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"4027","","survey-likert","3","86912","0.0-3.0-0.0","psylme7wyps7sq2t8jfy","female","battle","","","","sympathy","{""Q0"":6}"
"6751","","survey-likert","4","93668","0.0-3.0-1.0","psylme7wyps7sq2t8jfy","female","battle","","","","guilty","{""Q0"":2}"
"2489","","survey-likert","5","96161","0.0-3.0-2.0","psylme7wyps7sq2t8jfy","female","battle","","","","peace","{""Q0"":4}"
"2659","","survey-likert","6","98824","0.0-3.0-3.0","psylme7wyps7sq2t8jfy","female","battle","","","","urgent","{""Q0"":6}"
"2352","","survey-multi-choice","7","101180","0.0-4.0-0.0","psylme7wyps7sq2t8jfy","female","battle","","","","self-cancer","{""Q0"":""No""}"
"2480","","survey-multi-choice","8","103665","0.0-4.0-1.0","psylme7wyps7sq2t8jfy","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"5361","","survey-multi-choice","9","109034","0.0-5.0","psylme7wyps7sq2t8jfy","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4970","","survey-text","10","114008","0.0-6.0","psylme7wyps7sq2t8jfy","female","battle","","","","age","{""Q0"":""31""}"
"33114","","survey-text","11","147122","0.0-7.0","psylme7wyps7sq2t8jfy","female","battle","","","","purpose","{""Q0"":""How effective the article was at convincing people to donate money.""}"
"1715","","survey-text","12","148838","0.0-8.0","psylme7wyps7sq2t8jfy","female","battle","","","","feedback","{""Q0"":""""}"
"2329","debrief.html","external-html","13","151649","0.0-9.0","psylme7wyps7sq2t8jfy","female","battle","","","","",""
