"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4760","consent.html","external-html","0","4939","0.0-0.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","",""
"52935","","instructions","1","57879","0.0-1.0","hpqrwb2cnmnh40fxa5y9","male","battle","[{""page_index"":0,""viewing_time"":11443},{""page_index"":1,""viewing_time"":28897},{""page_index"":2,""viewing_time"":9440},{""page_index"":3,""viewing_time"":3152}]","","","",""
"76296","","html-slider-response","2","134184","0.0-2.0","hpqrwb2cnmnh40fxa5y9","male","battle","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"14176","","survey-likert","3","148365","0.0-3.0-0.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","urgent","{""Q0"":6}"
"15940","","survey-likert","4","164308","0.0-3.0-1.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","guilty","{""Q0"":3}"
"8005","","survey-likert","5","172316","0.0-3.0-2.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","peace","{""Q0"":4}"
"4527","","survey-likert","6","176846","0.0-3.0-3.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","sympathy","{""Q0"":6}"
"4551","","survey-multi-choice","7","181406","0.0-4.0-0.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","self-cancer","{""Q0"":""No""}"
"6817","","survey-multi-choice","8","188229","0.0-4.0-1.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"12770","","survey-multi-choice","9","201039","0.0-5.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"7135","","survey-text","10","208179","0.0-6.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","age","{""Q0"":""60""}"
"2727","","survey-text","11","210908","0.0-7.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","purpose","{""Q0"":""""}"
"2269","","survey-text","12","213180","0.0-8.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","feedback","{""Q0"":""""}"
"18590","debrief.html","external-html","13","232093","0.0-9.0","hpqrwb2cnmnh40fxa5y9","male","battle","","","","",""
