"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11885","consent.html","external-html","0","11983","0.0-0.0","zjbj5tkr04dj54r78e11","male","journey","","","","",""
"34304","","instructions","1","46290","0.0-1.0","zjbj5tkr04dj54r78e11","male","journey","[{""page_index"":0,""viewing_time"":20375},{""page_index"":1,""viewing_time"":5592},{""page_index"":2,""viewing_time"":7448},{""page_index"":3,""viewing_time"":888}]","","","",""
"56899","","html-slider-response","2","103193","0.0-2.0","zjbj5tkr04dj54r78e11","male","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"8875","","survey-likert","3","112070","0.0-3.0-0.0","zjbj5tkr04dj54r78e11","male","journey","","","","guilty","{""Q0"":5}"
"3889","","survey-likert","4","115961","0.0-3.0-1.0","zjbj5tkr04dj54r78e11","male","journey","","","","sympathy","{""Q0"":4}"
"2349","","survey-likert","5","118312","0.0-3.0-2.0","zjbj5tkr04dj54r78e11","male","journey","","","","urgent","{""Q0"":6}"
"2735","","survey-likert","6","121049","0.0-3.0-3.0","zjbj5tkr04dj54r78e11","male","journey","","","","peace","{""Q0"":3}"
"2869","","survey-multi-choice","7","123922","0.0-4.0-0.0","zjbj5tkr04dj54r78e11","male","journey","","","","self-cancer","{""Q0"":""No""}"
"2516","","survey-multi-choice","8","126442","0.0-4.0-1.0","zjbj5tkr04dj54r78e11","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"4092","","survey-multi-choice","9","130546","0.0-5.0","zjbj5tkr04dj54r78e11","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"2860","","survey-text","10","133407","0.0-6.0","zjbj5tkr04dj54r78e11","male","journey","","","","age","{""Q0"":""28""}"
"1542","","survey-text","11","134952","0.0-7.0","zjbj5tkr04dj54r78e11","male","journey","","","","purpose","{""Q0"":""""}"
"1062","","survey-text","12","136015","0.0-8.0","zjbj5tkr04dj54r78e11","male","journey","","","","feedback","{""Q0"":""""}"
"1482","debrief.html","external-html","13","137588","0.0-9.0","zjbj5tkr04dj54r78e11","male","journey","","","","",""
