"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"20043","consent.html","external-html","0","20192","0.0-0.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","",""
"41899","","instructions","1","62093","0.0-1.0","vgzbadhlrk2fgw2g1j5u","male","literal","[{""page_index"":0,""viewing_time"":5024},{""page_index"":1,""viewing_time"":30896},{""page_index"":2,""viewing_time"":4672},{""page_index"":3,""viewing_time"":1306}]","","","",""
"42659","","html-slider-response","2","104756","0.0-2.0","vgzbadhlrk2fgw2g1j5u","male","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"6648","","survey-likert","3","111405","0.0-3.0-0.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","peace","{""Q0"":3}"
"4588","","survey-likert","4","115995","0.0-3.0-1.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","urgent","{""Q0"":4}"
"5054","","survey-likert","5","121050","0.0-3.0-2.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","guilty","{""Q0"":2}"
"4628","","survey-likert","6","125680","0.0-3.0-3.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","sympathy","{""Q0"":5}"
"3961","","survey-multi-choice","7","129645","0.0-4.0-0.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","ff-cancer","{""Q0"":""No""}"
"3226","","survey-multi-choice","8","132872","0.0-4.0-1.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","self-cancer","{""Q0"":""No""}"
"38175","","survey-multi-choice","9","171055","0.0-5.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"3847","","survey-text","10","174904","0.0-6.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","age","{""Q0"":""48""}"
"33229","","survey-text","11","208135","0.0-7.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","purpose","{""Q0"":""How people feel about crowdfunding campaigns and if they would be more willing do donate if they won some money""}"
"2360","","survey-text","12","210497","0.0-8.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","feedback","{""Q0"":""""}"
"22581","debrief.html","external-html","13","233373","0.0-9.0","vgzbadhlrk2fgw2g1j5u","male","literal","","","","",""
