"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"12781","consent.html","external-html","0","12912","0.0-0.0","zux19pk29g6wjtx0eax9","female","literal","","","","",""
"40699","","instructions","1","53612","0.0-1.0","zux19pk29g6wjtx0eax9","female","literal","[{""page_index"":0,""viewing_time"":6243},{""page_index"":1,""viewing_time"":23319},{""page_index"":2,""viewing_time"":9776},{""page_index"":3,""viewing_time"":1360}]","","","",""
"76110","","html-slider-response","2","129725","0.0-2.0","zux19pk29g6wjtx0eax9","female","literal","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"37030","","survey-likert","3","166756","0.0-3.0-0.0","zux19pk29g6wjtx0eax9","female","literal","","","","guilty","{""Q0"":2}"
"6582","","survey-likert","4","173340","0.0-3.0-1.0","zux19pk29g6wjtx0eax9","female","literal","","","","urgent","{""Q0"":5}"
"4750","","survey-likert","5","178092","0.0-3.0-2.0","zux19pk29g6wjtx0eax9","female","literal","","","","peace","{""Q0"":3}"
"4238","","survey-likert","6","182332","0.0-3.0-3.0","zux19pk29g6wjtx0eax9","female","literal","","","","sympathy","{""Q0"":6}"
"4622","","survey-multi-choice","7","186956","0.0-4.0-0.0","zux19pk29g6wjtx0eax9","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2421","","survey-multi-choice","8","189380","0.0-4.0-1.0","zux19pk29g6wjtx0eax9","female","literal","","","","self-cancer","{""Q0"":""No""}"
"9407","","survey-multi-choice","9","198796","0.0-5.0","zux19pk29g6wjtx0eax9","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"8837","","survey-text","10","207636","0.0-6.0","zux19pk29g6wjtx0eax9","female","literal","","","","age","{""Q0"":""53""}"
"47047","","survey-text","11","254684","0.0-7.0","zux19pk29g6wjtx0eax9","female","literal","","","","purpose","{""Q0"":""how compassionate or greedy someone would be when someone needed help ""}"
"3143","","survey-text","12","257828","0.0-8.0","zux19pk29g6wjtx0eax9","female","literal","","","","feedback","{""Q0"":""""}"
"24722","debrief.html","external-html","13","282950","0.0-9.0","zux19pk29g6wjtx0eax9","female","literal","","","","",""
