"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9004","consent.html","external-html","0","9135","0.0-0.0","xqdn3yfjn27c6b7uk025","female","battle","","","","",""
"37511","","instructions","1","46647","0.0-1.0","xqdn3yfjn27c6b7uk025","female","battle","[{""page_index"":0,""viewing_time"":10743},{""page_index"":1,""viewing_time"":22860},{""page_index"":2,""viewing_time"":2746},{""page_index"":3,""viewing_time"":1161}]","","","",""
"42704","","html-slider-response","2","89352","0.0-2.0","xqdn3yfjn27c6b7uk025","female","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"7480","","survey-likert","3","96835","0.0-3.0-0.0","xqdn3yfjn27c6b7uk025","female","battle","","","","guilty","{""Q0"":1}"
"3020","","survey-likert","4","99869","0.0-3.0-1.0","xqdn3yfjn27c6b7uk025","female","battle","","","","peace","{""Q0"":5}"
"3391","","survey-likert","5","103273","0.0-3.0-2.0","xqdn3yfjn27c6b7uk025","female","battle","","","","sympathy","{""Q0"":6}"
"2243","","survey-likert","6","105530","0.0-3.0-3.0","xqdn3yfjn27c6b7uk025","female","battle","","","","urgent","{""Q0"":6}"
"2419","","survey-multi-choice","7","107966","0.0-4.0-0.0","xqdn3yfjn27c6b7uk025","female","battle","","","","self-cancer","{""Q0"":""No""}"
"1994","","survey-multi-choice","8","109976","0.0-4.0-1.0","xqdn3yfjn27c6b7uk025","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"5914","","survey-multi-choice","9","115924","0.0-5.0","xqdn3yfjn27c6b7uk025","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"4309","","survey-text","10","120250","0.0-6.0","xqdn3yfjn27c6b7uk025","female","battle","","","","age","{""Q0"":""30""}"
"9874","","survey-text","11","130124","0.0-7.0","xqdn3yfjn27c6b7uk025","female","battle","","","","purpose","{""Q0"":""I think it's about getting different opinions from different sources to see how they compare. ""}"
"963","","survey-text","12","131088","0.0-8.0","xqdn3yfjn27c6b7uk025","female","battle","","","","feedback","{""Q0"":""""}"
"3711","debrief.html","external-html","13","135057","0.0-9.0","xqdn3yfjn27c6b7uk025","female","battle","","","","",""
