"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"8094","consent.html","external-html","0","8640","0.0-0.0","pmlmvj9z4erzkn332j3n","female","journey","","","","",""
"21167","","instructions","1","29813","0.0-1.0","pmlmvj9z4erzkn332j3n","female","journey","[{""page_index"":0,""viewing_time"":5268},{""page_index"":1,""viewing_time"":12994},{""page_index"":2,""viewing_time"":1918},{""page_index"":3,""viewing_time"":984}]","","","",""
"34059","","html-slider-response","2","63880","0.0-2.0","pmlmvj9z4erzkn332j3n","female","journey","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"10025","","survey-likert","3","73911","0.0-3.0-0.0","pmlmvj9z4erzkn332j3n","female","journey","","","","guilty","{""Q0"":1}"
"5546","","survey-likert","4","79470","0.0-3.0-1.0","pmlmvj9z4erzkn332j3n","female","journey","","","","urgent","{""Q0"":4}"
"3537","","survey-likert","5","83024","0.0-3.0-2.0","pmlmvj9z4erzkn332j3n","female","journey","","","","sympathy","{""Q0"":3}"
"3674","","survey-likert","6","86713","0.0-3.0-3.0","pmlmvj9z4erzkn332j3n","female","journey","","","","peace","{""Q0"":2}"
"3251","","survey-multi-choice","7","89983","0.0-4.0-0.0","pmlmvj9z4erzkn332j3n","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2221","","survey-multi-choice","8","92222","0.0-4.0-1.0","pmlmvj9z4erzkn332j3n","female","journey","","","","self-cancer","{""Q0"":""No""}"
"12003","","survey-multi-choice","9","104264","0.0-5.0","pmlmvj9z4erzkn332j3n","female","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3817","","survey-text","10","108096","0.0-6.0","pmlmvj9z4erzkn332j3n","female","journey","","","","age","{""Q0"":""52""}"
"4801","","survey-text","11","112900","0.0-7.0","pmlmvj9z4erzkn332j3n","female","journey","","","","purpose","{""Q0"":""unsure""}"
"4646","","survey-text","12","117549","0.0-8.0","pmlmvj9z4erzkn332j3n","female","journey","","","","feedback","{""Q0"":""none""}"
"2643","debrief.html","external-html","13","120520","0.0-9.0","pmlmvj9z4erzkn332j3n","female","journey","","","","",""
