"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9049","consent.html","external-html","0","9401","0.0-0.0","xxzq7uj28r0lasj1xro2","male","literal","","","","",""
"35617","","instructions","1","45023","0.0-1.0","xxzq7uj28r0lasj1xro2","male","literal","[{""page_index"":0,""viewing_time"":17712},{""page_index"":1,""viewing_time"":12679},{""page_index"":2,""viewing_time"":3720},{""page_index"":3,""viewing_time"":1505}]","","","",""
"11022","","html-slider-response","2","56049","0.0-2.0","xxzq7uj28r0lasj1xro2","male","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"3637","","survey-likert","3","59689","0.0-3.0-0.0","xxzq7uj28r0lasj1xro2","male","literal","","","","urgent","{""Q0"":2}"
"2148","","survey-likert","4","61842","0.0-3.0-1.0","xxzq7uj28r0lasj1xro2","male","literal","","","","sympathy","{""Q0"":3}"
"5044","","survey-likert","5","66892","0.0-3.0-2.0","xxzq7uj28r0lasj1xro2","male","literal","","","","guilty","{""Q0"":4}"
"1822","","survey-likert","6","68722","0.0-3.0-3.0","xxzq7uj28r0lasj1xro2","male","literal","","","","peace","{""Q0"":3}"
"3180","","survey-multi-choice","7","71912","0.0-4.0-0.0","xxzq7uj28r0lasj1xro2","male","literal","","","","ff-cancer","{""Q0"":""No""}"
"2902","","survey-multi-choice","8","74823","0.0-4.0-1.0","xxzq7uj28r0lasj1xro2","male","literal","","","","self-cancer","{""Q0"":""No""}"
"6434","","survey-multi-choice","9","81283","0.0-5.0","xxzq7uj28r0lasj1xro2","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"2397","","survey-text","10","83686","0.0-6.0","xxzq7uj28r0lasj1xro2","male","literal","","","","age","{""Q0"":""26""}"
"1209","","survey-text","11","84897","0.0-7.0","xxzq7uj28r0lasj1xro2","male","literal","","","","purpose","{""Q0"":""""}"
"959","","survey-text","12","85858","0.0-8.0","xxzq7uj28r0lasj1xro2","male","literal","","","","feedback","{""Q0"":""""}"
"1747","debrief.html","external-html","13","87816","0.0-9.0","xxzq7uj28r0lasj1xro2","male","literal","","","","",""
