"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"17682","consent.html","external-html","0","17811","0.0-0.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","",""
"16325","","instructions","1","34137","0.0-1.0","29o2xhk7e8dsrq2sf8lq","male","journey","[{""page_index"":0,""viewing_time"":2474},{""page_index"":1,""viewing_time"":2924},{""page_index"":2,""viewing_time"":5639},{""page_index"":1,""viewing_time"":676},{""page_index"":2,""viewing_time"":3303},{""page_index"":3,""viewing_time"":1308}]","","","",""
"6036","","html-slider-response","2","40182","0.0-2.0","29o2xhk7e8dsrq2sf8lq","male","journey","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"3520","","survey-likert","3","43705","0.0-3.0-0.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","urgent","{""Q0"":6}"
"3585","","survey-likert","4","47291","0.0-3.0-1.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","guilty","{""Q0"":2}"
"3954","","survey-likert","5","51247","0.0-3.0-2.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","sympathy","{""Q0"":6}"
"4081","","survey-likert","6","55328","0.0-3.0-3.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","peace","{""Q0"":3}"
"2300","","survey-multi-choice","7","57632","0.0-4.0-0.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","self-cancer","{""Q0"":""No""}"
"1854","","survey-multi-choice","8","59489","0.0-4.0-1.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"6191","","survey-multi-choice","9","65688","0.0-5.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"1773","","survey-text","10","67463","0.0-6.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","age","{""Q0"":""28""}"
"1471","","survey-text","11","68935","0.0-7.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","purpose","{""Q0"":""""}"
"1382","","survey-text","12","70319","0.0-8.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","feedback","{""Q0"":""\n""}"
"2712","debrief.html","external-html","13","73325","0.0-9.0","29o2xhk7e8dsrq2sf8lq","male","journey","","","","",""
