"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5030","consent.html","external-html","0","5145","0.0-0.0","rbvhsum5rh91fpdg7dza","male","battle","","","","",""
"31007","","instructions","1","36154","0.0-1.0","rbvhsum5rh91fpdg7dza","male","battle","[{""page_index"":0,""viewing_time"":6479},{""page_index"":1,""viewing_time"":19776},{""page_index"":2,""viewing_time"":3971},{""page_index"":3,""viewing_time"":780}]","","","",""
"31519","","html-slider-response","2","67674","0.0-2.0","rbvhsum5rh91fpdg7dza","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"14183","","survey-likert","3","81858","0.0-3.0-0.0","rbvhsum5rh91fpdg7dza","male","battle","","","","guilty","{""Q0"":1}"
"2858","","survey-likert","4","84718","0.0-3.0-1.0","rbvhsum5rh91fpdg7dza","male","battle","","","","sympathy","{""Q0"":4}"
"2171","","survey-likert","5","86891","0.0-3.0-2.0","rbvhsum5rh91fpdg7dza","male","battle","","","","urgent","{""Q0"":4}"
"2063","","survey-likert","6","88954","0.0-3.0-3.0","rbvhsum5rh91fpdg7dza","male","battle","","","","peace","{""Q0"":4}"
"2664","","survey-multi-choice","7","91622","0.0-4.0-0.0","rbvhsum5rh91fpdg7dza","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2547","","survey-multi-choice","8","94171","0.0-4.0-1.0","rbvhsum5rh91fpdg7dza","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"9746","","survey-multi-choice","9","103926","0.0-5.0","rbvhsum5rh91fpdg7dza","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4044","","survey-text","10","107971","0.0-6.0","rbvhsum5rh91fpdg7dza","male","battle","","","","age","{""Q0"":""26""}"
"2517","","survey-text","11","110489","0.0-7.0","rbvhsum5rh91fpdg7dza","male","battle","","","","purpose","{""Q0"":""""}"
"1616","","survey-text","12","112105","0.0-8.0","rbvhsum5rh91fpdg7dza","male","battle","","","","feedback","{""Q0"":""""}"
"3247","debrief.html","external-html","13","115461","0.0-9.0","rbvhsum5rh91fpdg7dza","male","battle","","","","",""
