"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"6425","consent.html","external-html","0","6551","0.0-0.0","phx10vqfv26ylj3dchvx","male","journey","","","","",""
"16730","","instructions","1","23282","0.0-1.0","phx10vqfv26ylj3dchvx","male","journey","[{""page_index"":0,""viewing_time"":4144},{""page_index"":1,""viewing_time"":9623},{""page_index"":2,""viewing_time"":1711},{""page_index"":3,""viewing_time"":1252}]","","","",""
"27613","","html-slider-response","2","50897","0.0-2.0","phx10vqfv26ylj3dchvx","male","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"7473","","survey-likert","3","58371","0.0-3.0-0.0","phx10vqfv26ylj3dchvx","male","journey","","","","guilty","{""Q0"":3}"
"2310","","survey-likert","4","60685","0.0-3.0-1.0","phx10vqfv26ylj3dchvx","male","journey","","","","peace","{""Q0"":3}"
"1984","","survey-likert","5","62672","0.0-3.0-2.0","phx10vqfv26ylj3dchvx","male","journey","","","","sympathy","{""Q0"":3}"
"1836","","survey-likert","6","64512","0.0-3.0-3.0","phx10vqfv26ylj3dchvx","male","journey","","","","urgent","{""Q0"":3}"
"3190","","survey-multi-choice","7","67706","0.0-4.0-0.0","phx10vqfv26ylj3dchvx","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2006","","survey-multi-choice","8","69716","0.0-4.0-1.0","phx10vqfv26ylj3dchvx","male","journey","","","","self-cancer","{""Q0"":""No""}"
"12605","","survey-multi-choice","9","82329","0.0-5.0","phx10vqfv26ylj3dchvx","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"4255","","survey-text","10","86588","0.0-6.0","phx10vqfv26ylj3dchvx","male","journey","","","","age","{""Q0"":""35""}"
"1840","","survey-text","11","88429","0.0-7.0","phx10vqfv26ylj3dchvx","male","journey","","","","purpose","{""Q0"":""""}"
"1294","","survey-text","12","89724","0.0-8.0","phx10vqfv26ylj3dchvx","male","journey","","","","feedback","{""Q0"":""""}"
"3950","debrief.html","external-html","13","93911","0.0-9.0","phx10vqfv26ylj3dchvx","male","journey","","","","",""
