"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"7112","consent.html","external-html","0","7291","0.0-0.0","y142rmgvjx93cfzesjt3","male","literal","","","","",""
"22708","","instructions","1","30002","0.0-1.0","y142rmgvjx93cfzesjt3","male","literal","[{""page_index"":0,""viewing_time"":7138},{""page_index"":1,""viewing_time"":11679},{""page_index"":2,""viewing_time"":2398},{""page_index"":3,""viewing_time"":1493}]","","","",""
"50181","","html-slider-response","2","80187","0.0-2.0","y142rmgvjx93cfzesjt3","male","literal","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"5671","","survey-likert","3","85862","0.0-3.0-0.0","y142rmgvjx93cfzesjt3","male","literal","","","","urgent","{""Q0"":4}"
"3254","","survey-likert","4","89118","0.0-3.0-1.0","y142rmgvjx93cfzesjt3","male","literal","","","","serious","{""Q0"":6}"
"3626","","survey-likert","5","92746","0.0-3.0-2.0","y142rmgvjx93cfzesjt3","male","literal","","","","sympathy","{""Q0"":3}"
"3416","","survey-likert","6","96164","0.0-3.0-3.0","y142rmgvjx93cfzesjt3","male","literal","","","","peace","{""Q0"":4}"
"5027","","survey-likert","7","101193","0.0-3.0-4.0","y142rmgvjx93cfzesjt3","male","literal","","","","guilty","{""Q0"":3}"
"2827","","survey-multi-choice","8","104022","0.0-4.0-0.0","y142rmgvjx93cfzesjt3","male","literal","","","","self-cancer","{""Q0"":""No""}"
"2710","","survey-multi-choice","9","106736","0.0-4.0-1.0","y142rmgvjx93cfzesjt3","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"10995","","survey-multi-choice","10","117736","0.0-5.0","y142rmgvjx93cfzesjt3","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"4320","","survey-text","11","122057","0.0-6.0","y142rmgvjx93cfzesjt3","male","literal","","","","age","{""Q0"":""65""}"
"15334","","survey-text","12","137393","0.0-7.0","y142rmgvjx93cfzesjt3","male","literal","","","","purpose","{""Q0"":""To see how much we would donate.""}"
"3973","","survey-text","13","141368","0.0-8.0","y142rmgvjx93cfzesjt3","male","literal","","","","feedback","{""Q0"":""no""}"
"2527","debrief.html","external-html","14","144230","0.0-9.0","y142rmgvjx93cfzesjt3","male","literal","","","","",""
