"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"7851","consent.html","external-html","0","8221","0.0-0.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","",""
"11200","","instructions","1","19430","0.0-1.0","hqc9t4yvo2esfqjap5mx","male","journey","[{""page_index"":0,""viewing_time"":2765},{""page_index"":1,""viewing_time"":4967},{""page_index"":2,""viewing_time"":2715},{""page_index"":3,""viewing_time"":750}]","","","",""
"9018","","html-slider-response","2","28459","0.0-2.0","hqc9t4yvo2esfqjap5mx","male","journey","","9","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"4885","","survey-likert","3","33353","0.0-3.0-0.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","guilty","{""Q0"":1}"
"4661","","survey-likert","4","38020","0.0-3.0-1.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","peace","{""Q0"":4}"
"2119","","survey-likert","5","40143","0.0-3.0-2.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","urgent","{""Q0"":3}"
"1930","","survey-likert","6","42077","0.0-3.0-3.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","sympathy","{""Q0"":5}"
"3070","","survey-likert","7","45155","0.0-3.0-4.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","serious","{""Q0"":6}"
"2262","","survey-multi-choice","8","47421","0.0-4.0-0.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2211","","survey-multi-choice","9","49638","0.0-4.0-1.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","self-cancer","{""Q0"":""No""}"
"10119","","survey-multi-choice","10","59770","0.0-5.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"5531","","survey-text","11","65304","0.0-6.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","age","{""Q0"":""27""}"
"1697","","survey-text","12","67006","0.0-7.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","purpose","{""Q0"":""""}"
"851","","survey-text","13","67862","0.0-8.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","feedback","{""Q0"":""""}"
"4499","debrief.html","external-html","14","72700","0.0-9.0","hqc9t4yvo2esfqjap5mx","male","journey","","","","",""
