"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"28530","consent.html","external-html","0","28632","0.0-0.0","paho79jkh4xx25w855rc","female","battle","","","","","",""
"4095","","image-button-response","1","32731","0.0-1.0","paho79jkh4xx25w855rc","female","battle","check-1.png","1","check1","","",""
"3811","","image-button-response","2","36543","0.0-2.0","paho79jkh4xx25w855rc","female","battle","check-2.png","2","check2","","",""
"32571","","instructions","3","69115","0.0-3.0","paho79jkh4xx25w855rc","female","battle","","","","[{""page_index"":0,""viewing_time"":7709},{""page_index"":1,""viewing_time"":14403},{""page_index"":2,""viewing_time"":8566},{""page_index"":3,""viewing_time"":1892}]","",""
"37342","","html-slider-response","4","106459","0.0-4.0","paho79jkh4xx25w855rc","female","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>","","trial","","20",""
"36425","","survey-text","5","142886","0.0-5.0","paho79jkh4xx25w855rc","female","battle","","","description","","","{""Q0"":""She is undergoing treatment for cancer and therefore has all of the associated problems of that.""}"
"7159","","survey-likert","6","150047","0.0-6.0-0.0","paho79jkh4xx25w855rc","female","battle","","","sympathy","","","{""Q0"":3}"
"4043","","survey-likert","7","154091","0.0-6.0-1.0","paho79jkh4xx25w855rc","female","battle","","","urgent","","","{""Q0"":2}"
"5022","","survey-text","8","159114","0.0-7.0","paho79jkh4xx25w855rc","female","battle","","","past-donations","","","{""Q0"":""0""}"
"3246","","survey-multi-choice","9","162363","0.0-8.0-0.0","paho79jkh4xx25w855rc","female","battle","","","self-cancer","","","{""Q0"":""No""}"
"4639","","survey-multi-choice","10","167005","0.0-8.0-1.0","paho79jkh4xx25w855rc","female","battle","","","ff-cancer","","","{""Q0"":""Yes""}"
"11752","","survey-multi-choice","11","178768","0.0-9.0","paho79jkh4xx25w855rc","female","battle","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3833","","survey-text","12","182602","0.0-10.0","paho79jkh4xx25w855rc","female","battle","","","age","","","{""Q0"":""62""}"
"15917","","survey-text","13","198520","0.0-11.0","paho79jkh4xx25w855rc","female","battle","","","purpose","","","{""Q0"":""I am not sure""}"
"3789","","survey-text","14","202310","0.0-12.0","paho79jkh4xx25w855rc","female","battle","","","feedback","","","{""Q0"":""none""}"
"12877","debrief.html","external-html","15","215599","0.0-13.0","paho79jkh4xx25w855rc","female","battle","","","","","",""
