"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"8818","consent.html","external-html","0","9073","0.0-0.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","","","",""
"1633","","image-button-response","1","10708","0.0-1.0","65jr8gyx5xtf9tbkaq6l","female","battle","check-1.png","1","check1","","",""
"2897","","image-button-response","2","13606","0.0-2.0","65jr8gyx5xtf9tbkaq6l","female","battle","check-2.png","2","check2","","",""
"69272","","instructions","3","82879","0.0-3.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","","[{""page_index"":0,""viewing_time"":2719},{""page_index"":1,""viewing_time"":60170},{""page_index"":2,""viewing_time"":5316},{""page_index"":3,""viewing_time"":1066}]","",""
"32122","","html-slider-response","4","115003","0.0-4.0","65jr8gyx5xtf9tbkaq6l","female","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>","","trial","","10",""
"30741","","survey-text","5","145745","0.0-5.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","description","","","{""Q0"":""She was doing very bad with her situation but is recovering and doing a little better now. She needs help covering expenses though that come with her condition. ""}"
"3780","","survey-likert","6","149527","0.0-6.0-0.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","sympathy","","","{""Q0"":4}"
"2061","","survey-likert","7","151611","0.0-6.0-1.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","urgent","","","{""Q0"":3}"
"4198","","survey-text","8","155831","0.0-7.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","past-donations","","","{""Q0"":""1""}"
"2064","","survey-multi-choice","9","157898","0.0-8.0-0.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","self-cancer","","","{""Q0"":""No""}"
"2366","","survey-multi-choice","10","160287","0.0-8.0-1.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","ff-cancer","","","{""Q0"":""No""}"
"5668","","survey-multi-choice","11","165982","0.0-9.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3095","","survey-text","12","169098","0.0-10.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","age","","","{""Q0"":""24""}"
"1626","","survey-text","13","170725","0.0-11.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","purpose","","","{""Q0"":""""}"
"1257","","survey-text","14","171983","0.0-12.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","feedback","","","{""Q0"":""""}"
"2319","debrief.html","external-html","15","175048","0.0-13.0","65jr8gyx5xtf9tbkaq6l","female","battle","","","","","",""
