"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"7426","consent.html","external-html","0","7867","0.0-0.0","bf4g7wyl3tobzkgn9sya","female","literal","","","","","",""
"1664","","image-button-response","1","9537","0.0-1.0","bf4g7wyl3tobzkgn9sya","female","literal","check-1.png","3","check1","","",""
"2052","","image-button-response","2","11592","0.0-2.0","bf4g7wyl3tobzkgn9sya","female","literal","check-2.png","2","check2","","",""
"5702","","instructions","3","17295","0.0-3.0","bf4g7wyl3tobzkgn9sya","female","literal","","","","[{""page_index"":0,""viewing_time"":1885},{""page_index"":1,""viewing_time"":1472},{""page_index"":2,""viewing_time"":1200},{""page_index"":3,""viewing_time"":1144}]","",""
"7735","","html-slider-response","4","25033","0.0-4.0","bf4g7wyl3tobzkgn9sya","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","","trial","","44",""
"24211","","survey-text","5","49247","0.0-5.0","bf4g7wyl3tobzkgn9sya","female","literal","","","description","","","{""Q0"":""Then, with the new understanding of the situation, Jon thought for a few ... and he went back down to the car to explain the situation to his frightened sister.""}"
"4174","","survey-likert","6","53425","0.0-6.0-0.0","bf4g7wyl3tobzkgn9sya","female","literal","","","urgent","","","{""Q0"":5}"
"4635","","survey-likert","7","58063","0.0-6.0-1.0","bf4g7wyl3tobzkgn9sya","female","literal","","","sympathy","","","{""Q0"":5}"
"7445","","survey-text","8","65510","0.0-7.0","bf4g7wyl3tobzkgn9sya","female","literal","","","past-donations","","","{""Q0"":""5""}"
"3725","","survey-multi-choice","9","69239","0.0-8.0-0.0","bf4g7wyl3tobzkgn9sya","female","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"2051","","survey-multi-choice","10","71295","0.0-8.0-1.0","bf4g7wyl3tobzkgn9sya","female","literal","","","self-cancer","","","{""Q0"":""Yes""}"
"8474","","survey-multi-choice","11","79785","0.0-9.0","bf4g7wyl3tobzkgn9sya","female","literal","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"5076","","survey-text","12","84864","0.0-10.0","bf4g7wyl3tobzkgn9sya","female","literal","","","age","","","{""Q0"":""45""}"
"20622","","survey-text","13","105488","0.0-11.0","bf4g7wyl3tobzkgn9sya","female","literal","","","purpose","","","{""Q0"":""Because of the shortages, we are rationing tests, and medical ... think is absolutely necessary—the daily number of tests administered in ... Under this system, asymptomatic individuals are not tested, even if they had contact with people who tested positive. ... 6 Georgia's Experiment in Human Sacrifice""}"
"4309","","survey-text","14","109799","0.0-12.0","bf4g7wyl3tobzkgn9sya","female","literal","","","feedback","","","{""Q0"":""nice""}"
"3703","debrief.html","external-html","15","115102","0.0-13.0","bf4g7wyl3tobzkgn9sya","female","literal","","","","","",""
