"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"11319","consent.html","external-html","0","11382","0.0-0.0","fkbessmtwc79smhhht53","female","journey","","","","","",""
"1833","","image-button-response","1","13217","0.0-1.0","fkbessmtwc79smhhht53","female","journey","check-1.png","1","check1","","",""
"3150","","image-button-response","2","16367","0.0-2.0","fkbessmtwc79smhhht53","female","journey","check-2.png","2","check2","","",""
"20382","","instructions","3","36750","0.0-3.0","fkbessmtwc79smhhht53","female","journey","","","","[{""page_index"":0,""viewing_time"":3667},{""page_index"":1,""viewing_time"":8766},{""page_index"":2,""viewing_time"":6847},{""page_index"":3,""viewing_time"":1102}]","",""
"40428","","html-slider-response","4","77180","0.0-4.0","fkbessmtwc79smhhht53","female","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>","","trial","","0",""
"56447","","survey-text","5","133628","0.0-5.0","fkbessmtwc79smhhht53","female","journey","","","description","","","{""Q0"":""Jennifer has cancer and needs money to help pay for treatments and other associated expenses. Her friend is raising money to help with her expenses.""}"
"5112","","survey-likert","6","138741","0.0-6.0-0.0","fkbessmtwc79smhhht53","female","journey","","","sympathy","","","{""Q0"":4}"
"7222","","survey-likert","7","145964","0.0-6.0-1.0","fkbessmtwc79smhhht53","female","journey","","","urgent","","","{""Q0"":3}"
"4278","","survey-text","8","150244","0.0-7.0","fkbessmtwc79smhhht53","female","journey","","","past-donations","","","{""Q0"":""1""}"
"5874","","survey-multi-choice","9","156119","0.0-8.0-0.0","fkbessmtwc79smhhht53","female","journey","","","ff-cancer","","","{""Q0"":""No""}"
"1686","","survey-multi-choice","10","157806","0.0-8.0-1.0","fkbessmtwc79smhhht53","female","journey","","","self-cancer","","","{""Q0"":""No""}"
"14980","","survey-multi-choice","11","172792","0.0-9.0","fkbessmtwc79smhhht53","female","journey","","","demographics","","","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3027","","survey-text","12","175821","0.0-10.0","fkbessmtwc79smhhht53","female","journey","","","age","","","{""Q0"":""34""}"
"1673","","survey-text","13","177494","0.0-11.0","fkbessmtwc79smhhht53","female","journey","","","purpose","","","{""Q0"":""""}"
"1308","","survey-text","14","178804","0.0-12.0","fkbessmtwc79smhhht53","female","journey","","","feedback","","","{""Q0"":""""}"
"4618","debrief.html","external-html","15","183601","0.0-13.0","fkbessmtwc79smhhht53","female","journey","","","","","",""
