"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"45477","consent.html","external-html","0","45775","0.0-0.0","qyd5qsjedfq4hpam8afv","male","journey","","","","","",""
"6524","","image-button-response","1","52301","0.0-1.0","qyd5qsjedfq4hpam8afv","male","journey","check-1.png","1","check1","","",""
"7918","","image-button-response","2","60221","0.0-2.0","qyd5qsjedfq4hpam8afv","male","journey","check-2.png","2","check2","","",""
"58936","","instructions","3","119157","0.0-3.0","qyd5qsjedfq4hpam8afv","male","journey","","","","[{""page_index"":0,""viewing_time"":14359},{""page_index"":1,""viewing_time"":34471},{""page_index"":2,""viewing_time"":7001},{""page_index"":3,""viewing_time"":3104}]","",""
"63230","","html-slider-response","4","182388","0.0-4.0","qyd5qsjedfq4hpam8afv","male","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>","","trial","","15",""
"47494","","survey-text","5","229884","0.0-5.0","qyd5qsjedfq4hpam8afv","male","journey","","","description","","","{""Q0"":""Jason is very sick and need money for a surgical operation as describe by His friend \n""}"
"17471","","survey-likert","6","247357","0.0-6.0-0.0","qyd5qsjedfq4hpam8afv","male","journey","","","sympathy","","","{""Q0"":4}"
"4583","","survey-likert","7","251941","0.0-6.0-1.0","qyd5qsjedfq4hpam8afv","male","journey","","","urgent","","","{""Q0"":3}"
"6399","","survey-text","8","258340","0.0-7.0","qyd5qsjedfq4hpam8afv","male","journey","","","past-donations","","","{""Q0"":""2""}"
"7134","","survey-multi-choice","9","265477","0.0-8.0-0.0","qyd5qsjedfq4hpam8afv","male","journey","","","ff-cancer","","","{""Q0"":""No""}"
"3942","","survey-multi-choice","10","269420","0.0-8.0-1.0","qyd5qsjedfq4hpam8afv","male","journey","","","self-cancer","","","{""Q0"":""No""}"
"12457","","survey-multi-choice","11","281884","0.0-9.0","qyd5qsjedfq4hpam8afv","male","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"8575","","survey-text","12","290460","0.0-10.0","qyd5qsjedfq4hpam8afv","male","journey","","","age","","","{""Q0"":""36""}"
"54110","","survey-text","13","344571","0.0-11.0","qyd5qsjedfq4hpam8afv","male","journey","","","purpose","","","{""Q0"":""To see how people feel when they see advert or post of people who needs help and to see how emotional they are in helping them""}"
"7159","","survey-text","14","351732","0.0-12.0","qyd5qsjedfq4hpam8afv","male","journey","","","feedback","","","{""Q0"":""Not at all""}"
"9370","debrief.html","external-html","15","362228","0.0-13.0","qyd5qsjedfq4hpam8afv","male","journey","","","","","",""
