"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"3747","consent.html","external-html","0","3950","0.0-0.0","ngfmjkrog621kr2rd6j6","male","literal","","","","","",""
"2224","","image-button-response","1","6180","0.0-1.0","ngfmjkrog621kr2rd6j6","male","literal","check-1.png","1","check1","","",""
"3040","","image-button-response","2","9226","0.0-2.0","ngfmjkrog621kr2rd6j6","male","literal","check-2.png","2","check2","","",""
"25577","","instructions","3","34806","0.0-3.0","ngfmjkrog621kr2rd6j6","male","literal","","","","[{""page_index"":0,""viewing_time"":4835},{""page_index"":1,""viewing_time"":16499},{""page_index"":2,""viewing_time"":2741},{""page_index"":3,""viewing_time"":1501}]","",""
"41685","","html-slider-response","4","76507","0.0-4.0","ngfmjkrog621kr2rd6j6","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","","trial","","25",""
"74012","","survey-text","5","150525","0.0-5.0","ngfmjkrog621kr2rd6j6","male","literal","","","description","","","{""Q0"":""Jason has lymphoma and is undergoing chemo. He is hopeful for the future. He worries about the costs of treatment.""}"
"5764","","survey-likert","6","156294","0.0-6.0-0.0","ngfmjkrog621kr2rd6j6","male","literal","","","sympathy","","","{""Q0"":6}"
"4969","","survey-likert","7","161268","0.0-6.0-1.0","ngfmjkrog621kr2rd6j6","male","literal","","","urgent","","","{""Q0"":3}"
"4873","","survey-text","8","166145","0.0-7.0","ngfmjkrog621kr2rd6j6","male","literal","","","past-donations","","","{""Q0"":""4""}"
"3054","","survey-multi-choice","9","169206","0.0-8.0-0.0","ngfmjkrog621kr2rd6j6","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"6113","","survey-multi-choice","10","175326","0.0-8.0-1.0","ngfmjkrog621kr2rd6j6","male","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"15794","","survey-multi-choice","11","191138","0.0-9.0","ngfmjkrog621kr2rd6j6","male","literal","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4414","","survey-text","12","195555","0.0-10.0","ngfmjkrog621kr2rd6j6","male","literal","","","age","","","{""Q0"":""49""}"
"41925","","survey-text","13","237483","0.0-11.0","ngfmjkrog621kr2rd6j6","male","literal","","","purpose","","","{""Q0"":""The types of crowdfunding campaigns that people donate most to or trust?""}"
"1716","","survey-text","14","239200","0.0-12.0","ngfmjkrog621kr2rd6j6","male","literal","","","feedback","","","{""Q0"":""""}"
"1861","debrief.html","external-html","15","241306","0.0-13.0","ngfmjkrog621kr2rd6j6","male","literal","","","","","",""
