"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"128415","consent.html","external-html","0","128527","0.0-0.0","2yxb3qetegpc1mabprgw","female","journey","","","","","",""
"4561","","image-button-response","1","133093","0.0-1.0","2yxb3qetegpc1mabprgw","female","journey","check-1.png","1","check1","","",""
"6053","","image-button-response","2","139147","0.0-2.0","2yxb3qetegpc1mabprgw","female","journey","check-2.png","2","check2","","",""
"62295","","instructions","3","201443","0.0-3.0","2yxb3qetegpc1mabprgw","female","journey","","","","[{""page_index"":0,""viewing_time"":11225},{""page_index"":1,""viewing_time"":31490},{""page_index"":2,""viewing_time"":16853},{""page_index"":3,""viewing_time"":2726}]","",""
"193159","","html-slider-response","4","394605","0.0-4.0","2yxb3qetegpc1mabprgw","female","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>","","trial","","20",""
"64976","","survey-text","5","459582","0.0-5.0","2yxb3qetegpc1mabprgw","female","journey","","","description","","","{""Q0"":""hopefully its a very critical situation .thinking of disease leads to half a death""}"
"17430","","survey-likert","6","477014","0.0-6.0-0.0","2yxb3qetegpc1mabprgw","female","journey","","","sympathy","","","{""Q0"":2}"
"7987","","survey-likert","7","485002","0.0-6.0-1.0","2yxb3qetegpc1mabprgw","female","journey","","","urgent","","","{""Q0"":3}"
"7738","","survey-text","8","492742","0.0-7.0","2yxb3qetegpc1mabprgw","female","journey","","","past-donations","","","{""Q0"":""1""}"
"7129","","survey-multi-choice","9","499874","0.0-8.0-0.0","2yxb3qetegpc1mabprgw","female","journey","","","ff-cancer","","","{""Q0"":""No""}"
"31947","","survey-multi-choice","10","531823","0.0-8.0-1.0","2yxb3qetegpc1mabprgw","female","journey","","","self-cancer","","","{""Q0"":""No""}"
"17761","","survey-multi-choice","11","549593","0.0-9.0","2yxb3qetegpc1mabprgw","female","journey","","","demographics","","","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"9558","","survey-text","12","559153","0.0-10.0","2yxb3qetegpc1mabprgw","female","journey","","","age","","","{""Q0"":""1994""}"
"34689","","survey-text","13","593843","0.0-11.0","2yxb3qetegpc1mabprgw","female","journey","","","purpose","","","{""Q0"":""how people are abling to help others""}"
"6693","","survey-text","14","600538","0.0-12.0","2yxb3qetegpc1mabprgw","female","journey","","","feedback","","","{""Q0"":"" none""}"
"70121","debrief.html","external-html","15","671274","0.0-13.0","2yxb3qetegpc1mabprgw","female","journey","","","","","",""
