"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"17236","consent.html","external-html","0","17281","0.0-0.0","k4webkvg67grsfzj3mc0","male","battle","","","","","",""
"2522","","image-button-response","1","19806","0.0-1.0","k4webkvg67grsfzj3mc0","male","battle","check-1.png","1","check1","","",""
"4845","","image-button-response","2","24652","0.0-2.0","k4webkvg67grsfzj3mc0","male","battle","check-2.png","2","check2","","",""
"6612","","instructions","3","31265","0.0-3.0","k4webkvg67grsfzj3mc0","male","battle","","","","[{""page_index"":0,""viewing_time"":1816},{""page_index"":1,""viewing_time"":2754},{""page_index"":2,""viewing_time"":1286},{""page_index"":3,""viewing_time"":755}]","",""
"22045","","html-slider-response","4","53313","0.0-4.0","k4webkvg67grsfzj3mc0","male","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mb.png"" class=""main-trial""/>","","trial","","0",""
"71489","","survey-text","5","124804","0.0-5.0","k4webkvg67grsfzj3mc0","male","battle","","","description","","","{""Q0"":""Jason is currently fighting cancer. He will be on treatment for another 3-4 months. He is fairly young.""}"
"4859","","survey-likert","6","129665","0.0-6.0-0.0","k4webkvg67grsfzj3mc0","male","battle","","","urgent","","","{""Q0"":6}"
"2384","","survey-likert","7","132052","0.0-6.0-1.0","k4webkvg67grsfzj3mc0","male","battle","","","sympathy","","","{""Q0"":6}"
"6245","","survey-text","8","138299","0.0-7.0","k4webkvg67grsfzj3mc0","male","battle","","","past-donations","","","{""Q0"":""0""}"
"6608","","survey-multi-choice","9","144910","0.0-8.0-0.0","k4webkvg67grsfzj3mc0","male","battle","","","ff-cancer","","","{""Q0"":""No""}"
"1948","","survey-multi-choice","10","146860","0.0-8.0-1.0","k4webkvg67grsfzj3mc0","male","battle","","","self-cancer","","","{""Q0"":""No""}"
"7973","","survey-multi-choice","11","154840","0.0-9.0","k4webkvg67grsfzj3mc0","male","battle","","","demographics","","","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3297","","survey-text","12","158138","0.0-10.0","k4webkvg67grsfzj3mc0","male","battle","","","age","","","{""Q0"":""19""}"
"2081","","survey-text","13","160220","0.0-11.0","k4webkvg67grsfzj3mc0","male","battle","","","purpose","","","{""Q0"":""""}"
"1347","","survey-text","14","161567","0.0-12.0","k4webkvg67grsfzj3mc0","male","battle","","","feedback","","","{""Q0"":""""}"
"28757","debrief.html","external-html","15","190613","0.0-13.0","k4webkvg67grsfzj3mc0","male","battle","","","","","",""
