"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"7648","consent.html","external-html","0","7686","0.0-0.0","mjrqbt7q9ea9srf4z174","male","journey","","","","","",""
"2140","","image-button-response","1","9828","0.0-1.0","mjrqbt7q9ea9srf4z174","male","journey","check-1.png","1","check1","","",""
"3055","","image-button-response","2","12884","0.0-2.0","mjrqbt7q9ea9srf4z174","male","journey","check-2.png","2","check2","","",""
"23527","","instructions","3","36413","0.0-3.0","mjrqbt7q9ea9srf4z174","male","journey","","","","[{""page_index"":0,""viewing_time"":5199},{""page_index"":1,""viewing_time"":11848},{""page_index"":2,""viewing_time"":5504},{""page_index"":3,""viewing_time"":976}]","",""
"23031","","html-slider-response","4","59444","0.0-4.0","mjrqbt7q9ea9srf4z174","male","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>","","trial","","30",""
"21263","","survey-text","5","80708","0.0-5.0","mjrqbt7q9ea9srf4z174","male","journey","","","description","","","{""Q0"":""I would say Jason needs our help. He is not in a position to help himself and we could really do some good for him.""}"
"6999","","survey-likert","6","87709","0.0-6.0-0.0","mjrqbt7q9ea9srf4z174","male","journey","","","urgent","","","{""Q0"":6}"
"2535","","survey-likert","7","90244","0.0-6.0-1.0","mjrqbt7q9ea9srf4z174","male","journey","","","sympathy","","","{""Q0"":5}"
"3591","","survey-text","8","93836","0.0-7.0","mjrqbt7q9ea9srf4z174","male","journey","","","past-donations","","","{""Q0"":""3""}"
"1934","","survey-multi-choice","9","95772","0.0-8.0-0.0","mjrqbt7q9ea9srf4z174","male","journey","","","self-cancer","","","{""Q0"":""No""}"
"1766","","survey-multi-choice","10","97540","0.0-8.0-1.0","mjrqbt7q9ea9srf4z174","male","journey","","","ff-cancer","","","{""Q0"":""No""}"
"8946","","survey-multi-choice","11","106493","0.0-9.0","mjrqbt7q9ea9srf4z174","male","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2991","","survey-text","12","109484","0.0-10.0","mjrqbt7q9ea9srf4z174","male","journey","","","age","","","{""Q0"":""32""}"
"5743","","survey-text","13","115228","0.0-11.0","mjrqbt7q9ea9srf4z174","male","journey","","","purpose","","","{""Q0"":""Sympathy maybe?""}"
"7135","","survey-text","14","122364","0.0-12.0","mjrqbt7q9ea9srf4z174","male","journey","","","feedback","","","{""Q0"":""Thank you! Stay safe.""}"
"16063","debrief.html","external-html","15","138541","0.0-13.0","mjrqbt7q9ea9srf4z174","male","journey","","","","","",""
