"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"47193","consent.html","external-html","0","47220","0.0-0.0","b54y07f4qzre63tc6ake","male","journey","","","","","",""
"2869","","image-button-response","1","50091","0.0-1.0","b54y07f4qzre63tc6ake","male","journey","check-1.png","1","check1","","",""
"4627","","image-button-response","2","54719","0.0-2.0","b54y07f4qzre63tc6ake","male","journey","check-2.png","2","check2","","",""
"48412","","instructions","3","103132","0.0-3.0","b54y07f4qzre63tc6ake","male","journey","","","","[{""page_index"":0,""viewing_time"":15907},{""page_index"":1,""viewing_time"":19990},{""page_index"":2,""viewing_time"":10489},{""page_index"":3,""viewing_time"":2025}]","",""
"49127","","html-slider-response","4","152261","0.0-4.0","b54y07f4qzre63tc6ake","male","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>","","trial","","35",""
"64637","","survey-text","5","216899","0.0-5.0","b54y07f4qzre63tc6ake","male","journey","","","description","","","{""Q0"":""Jason has lymphoma and is going through treatment. Due to the high cost of treatment he need additional funds""}"
"9191","","survey-likert","6","226092","0.0-6.0-0.0","b54y07f4qzre63tc6ake","male","journey","","","sympathy","","","{""Q0"":6}"
"4626","","survey-likert","7","230720","0.0-6.0-1.0","b54y07f4qzre63tc6ake","male","journey","","","urgent","","","{""Q0"":6}"
"4569","","survey-text","8","235290","0.0-7.0","b54y07f4qzre63tc6ake","male","journey","","","past-donations","","","{""Q0"":""0""}"
"4194","","survey-multi-choice","9","239487","0.0-8.0-0.0","b54y07f4qzre63tc6ake","male","journey","","","ff-cancer","","","{""Q0"":""Yes""}"
"2366","","survey-multi-choice","10","241855","0.0-8.0-1.0","b54y07f4qzre63tc6ake","male","journey","","","self-cancer","","","{""Q0"":""No""}"
"28896","","survey-multi-choice","11","270757","0.0-9.0","b54y07f4qzre63tc6ake","male","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4845","","survey-text","12","275604","0.0-10.0","b54y07f4qzre63tc6ake","male","journey","","","age","","","{""Q0"":""47""}"
"4187","","survey-text","13","279792","0.0-11.0","b54y07f4qzre63tc6ake","male","journey","","","purpose","","","{""Q0"":""""}"
"2009","","survey-text","14","281802","0.0-12.0","b54y07f4qzre63tc6ake","male","journey","","","feedback","","","{""Q0"":""""}"
"6784","debrief.html","external-html","15","288955","0.0-13.0","b54y07f4qzre63tc6ake","male","journey","","","","","",""
