"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"12664","consent.html","external-html","0","12712","0.0-0.0","jopa07ohac777cfqknwv","male","literal","","","","","",""
"3295","","image-button-response","1","16011","0.0-1.0","jopa07ohac777cfqknwv","male","literal","check-1.png","1","check1","","",""
"3024","","image-button-response","2","19036","0.0-2.0","jopa07ohac777cfqknwv","male","literal","check-2.png","2","check2","","",""
"31300","","instructions","3","50337","0.0-3.0","jopa07ohac777cfqknwv","male","literal","","","","[{""page_index"":0,""viewing_time"":5945},{""page_index"":1,""viewing_time"":16732},{""page_index"":2,""viewing_time"":6802},{""page_index"":3,""viewing_time"":1820}]","",""
"47947","","html-slider-response","4","98287","0.0-4.0","jopa07ohac777cfqknwv","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","10",""
"63748","","survey-text","5","162036","0.0-5.0","jopa07ohac777cfqknwv","male","literal","","","description","","","{""Q0"":""He has been diagnosed with stage 2 lymphoma and must start chemotherapy. He'll be on chemo treatments for several months and will have expenses while he tries to get through treatments.""}"
"7470","","survey-likert","6","169509","0.0-6.0-0.0","jopa07ohac777cfqknwv","male","literal","","","urgent","","","{""Q0"":2}"
"4754","","survey-likert","7","174265","0.0-6.0-1.0","jopa07ohac777cfqknwv","male","literal","","","sympathy","","","{""Q0"":6}"
"4862","","survey-text","8","179128","0.0-7.0","jopa07ohac777cfqknwv","male","literal","","","past-donations","","","{""Q0"":""5""}"
"3285","","survey-multi-choice","9","182417","0.0-8.0-0.0","jopa07ohac777cfqknwv","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"4073","","survey-multi-choice","10","186492","0.0-8.0-1.0","jopa07ohac777cfqknwv","male","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"20946","","survey-multi-choice","11","207449","0.0-9.0","jopa07ohac777cfqknwv","male","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4613","","survey-text","12","212064","0.0-10.0","jopa07ohac777cfqknwv","male","literal","","","age","","","{""Q0"":""48""}"
"2671","","survey-text","13","214736","0.0-11.0","jopa07ohac777cfqknwv","male","literal","","","purpose","","","{""Q0"":""""}"
"1704","","survey-text","14","216442","0.0-12.0","jopa07ohac777cfqknwv","male","literal","","","feedback","","","{""Q0"":""""}"
"12558","debrief.html","external-html","15","229096","0.0-13.0","jopa07ohac777cfqknwv","male","literal","","","","","",""
