"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"5911","consent.html","external-html","0","5988","0.0-0.0","g2un6evohohu7focx8zb","male","journey","","","","","",""
"4389","","image-button-response","1","10384","0.0-1.0","g2un6evohohu7focx8zb","male","journey","check-1.png","3","check1","","",""
"1831","","image-button-response","2","12218","0.0-2.0","g2un6evohohu7focx8zb","male","journey","check-2.png","3","check2","","",""
"4807","","instructions","3","17029","0.0-3.0","g2un6evohohu7focx8zb","male","journey","","","","[{""page_index"":0,""viewing_time"":1350},{""page_index"":1,""viewing_time"":1266},{""page_index"":2,""viewing_time"":1127},{""page_index"":3,""viewing_time"":1062}]","",""
"4372","","html-slider-response","4","21406","0.0-4.0","g2un6evohohu7focx8zb","male","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>","","trial","","25",""
"12143","","survey-text","5","33553","0.0-5.0","g2un6evohohu7focx8zb","male","journey","","","description","","","{""Q0"":""good good nic""}"
"2648","","survey-likert","6","36209","0.0-6.0-0.0","g2un6evohohu7focx8zb","male","journey","","","sympathy","","","{""Q0"":2}"
"2041","","survey-likert","7","38254","0.0-6.0-1.0","g2un6evohohu7focx8zb","male","journey","","","urgent","","","{""Q0"":2}"
"8613","","survey-text","8","46869","0.0-7.0","g2un6evohohu7focx8zb","male","journey","","","past-donations","","","{""Q0"":""6""}"
"2659","","survey-multi-choice","9","49536","0.0-8.0-0.0","g2un6evohohu7focx8zb","male","journey","","","ff-cancer","","","{""Q0"":""Yes""}"
"2021","","survey-multi-choice","10","51564","0.0-8.0-1.0","g2un6evohohu7focx8zb","male","journey","","","self-cancer","","","{""Q0"":""Yes""}"
"9316","","survey-multi-choice","11","60893","0.0-9.0","g2un6evohohu7focx8zb","male","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""Less than a high school diploma"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"15976","","survey-text","12","76873","0.0-10.0","g2un6evohohu7focx8zb","male","journey","","","age","","","{""Q0"":""54""}"
"6015","","survey-text","13","82896","0.0-11.0","g2un6evohohu7focx8zb","male","journey","","","purpose","","","{""Q0"":""""}"
"3854","","survey-text","14","86753","0.0-12.0","g2un6evohohu7focx8zb","male","journey","","","feedback","","","{""Q0"":""""}"
"6280","debrief.html","external-html","15","93165","0.0-13.0","g2un6evohohu7focx8zb","male","journey","","","","","",""
