"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"12538","consent.html","external-html","0","12614","0.0-0.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","",""
"29037","","instructions","1","41652","0.0-1.0","kolzuhuuyzmkkzm1h1e6","male","battle","[{""page_index"":0,""viewing_time"":6860},{""page_index"":1,""viewing_time"":17904},{""page_index"":2,""viewing_time"":3280},{""page_index"":3,""viewing_time"":992}]","","","",""
"39038","","html-slider-response","2","80692","0.0-2.0","kolzuhuuyzmkkzm1h1e6","male","battle","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"12471","","survey-likert","3","93164","0.0-3.0-0.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","peace","{""Q0"":4}"
"7415","","survey-likert","4","100580","0.0-3.0-1.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","guilty","{""Q0"":5}"
"4184","","survey-likert","5","104764","0.0-3.0-2.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","sympathy","{""Q0"":3}"
"3847","","survey-likert","6","108612","0.0-3.0-3.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","urgent","{""Q0"":5}"
"3831","","survey-multi-choice","7","112444","0.0-4.0-0.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"2135","","survey-multi-choice","8","114580","0.0-4.0-1.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","self-cancer","{""Q0"":""No""}"
"8979","","survey-multi-choice","9","123564","0.0-5.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4111","","survey-text","10","127676","0.0-6.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","age","{""Q0"":""30""}"
"63119","","survey-text","11","190796","0.0-7.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","purpose","{""Q0"":""Empathy and/or sympathy toward someone with cancer needing money for treatment and how generous people are with potential bonus money from the study.""}"
"1544","","survey-text","12","192340","0.0-8.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","feedback","{""Q0"":""""}"
"14010","debrief.html","external-html","13","206461","0.0-9.0","kolzuhuuyzmkkzm1h1e6","male","battle","","","","",""
