"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3712","consent.html","external-html","0","3796","0.0-0.0","lt8kstogtnaekfq05j2v","male","journey","","","","",""
"23655","","instructions","1","27453","0.0-1.0","lt8kstogtnaekfq05j2v","male","journey","[{""page_index"":0,""viewing_time"":3908},{""page_index"":1,""viewing_time"":14360},{""page_index"":2,""viewing_time"":4237},{""page_index"":3,""viewing_time"":1149}]","","","",""
"12019","","html-slider-response","2","39473","0.0-2.0","lt8kstogtnaekfq05j2v","male","journey","","9","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"5915","","survey-likert","3","45390","0.0-3.0-0.0","lt8kstogtnaekfq05j2v","male","journey","","","","sympathy","{""Q0"":6}"
"10409","","survey-likert","4","55803","0.0-3.0-1.0","lt8kstogtnaekfq05j2v","male","journey","","","","guilty","{""Q0"":0}"
"4512","","survey-likert","5","60319","0.0-3.0-2.0","lt8kstogtnaekfq05j2v","male","journey","","","","peace","{""Q0"":3}"
"3259","","survey-likert","6","63581","0.0-3.0-3.0","lt8kstogtnaekfq05j2v","male","journey","","","","urgent","{""Q0"":6}"
"3087","","survey-multi-choice","7","66672","0.0-4.0-0.0","lt8kstogtnaekfq05j2v","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2118","","survey-multi-choice","8","68795","0.0-4.0-1.0","lt8kstogtnaekfq05j2v","male","journey","","","","self-cancer","{""Q0"":""No""}"
"11876","","survey-multi-choice","9","80679","0.0-5.0","lt8kstogtnaekfq05j2v","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3757","","survey-text","10","84440","0.0-6.0","lt8kstogtnaekfq05j2v","male","journey","","","","age","{""Q0"":""23""}"
"33469","","survey-text","11","117910","0.0-7.0","lt8kstogtnaekfq05j2v","male","journey","","","","purpose","{""Q0"":""How sympathetic we felt. Especially under the circumstances that we can gain more money.""}"
"1239","","survey-text","12","119151","0.0-8.0","lt8kstogtnaekfq05j2v","male","journey","","","","feedback","{""Q0"":""""}"
"2780","debrief.html","external-html","13","122168","0.0-9.0","lt8kstogtnaekfq05j2v","male","journey","","","","",""
