"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11385","consent.html","external-html","0","16614","0.0-0.0","b90cbbte6xfwmtge7aup","male","battle","","","","",""
"6230","","instructions","1","22849","0.0-1.0","b90cbbte6xfwmtge7aup","male","battle","[{""page_index"":0,""viewing_time"":1506},{""page_index"":1,""viewing_time"":1947},{""page_index"":2,""viewing_time"":1591},{""page_index"":3,""viewing_time"":1184}]","","","",""
"3350","","html-slider-response","2","26206","0.0-2.0","b90cbbte6xfwmtge7aup","male","battle","","31","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"2005","","survey-likert","3","28216","0.0-3.0-0.0","b90cbbte6xfwmtge7aup","male","battle","","","","sympathy","{""Q0"":3}"
"2193","","survey-likert","4","30415","0.0-3.0-1.0","b90cbbte6xfwmtge7aup","male","battle","","","","peace","{""Q0"":4}"
"2228","","survey-likert","5","32650","0.0-3.0-2.0","b90cbbte6xfwmtge7aup","male","battle","","","","guilty","{""Q0"":3}"
"4358","","survey-likert","6","37012","0.0-3.0-3.0","b90cbbte6xfwmtge7aup","male","battle","","","","urgent","{""Q0"":4}"
"3848","","survey-multi-choice","7","40877","0.0-4.0-0.0","b90cbbte6xfwmtge7aup","male","battle","","","","self-cancer","{""Q0"":""No""}"
"4751","","survey-multi-choice","8","45642","0.0-4.0-1.0","b90cbbte6xfwmtge7aup","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"9300","","survey-multi-choice","9","54996","0.0-5.0","b90cbbte6xfwmtge7aup","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4761","","survey-text","10","59759","0.0-6.0","b90cbbte6xfwmtge7aup","male","battle","","","","age","{""Q0"":""27""}"
"31550","","survey-text","11","91310","0.0-7.0","b90cbbte6xfwmtge7aup","male","battle","","","","purpose","{""Q0"":""nice experiment .\ni want participate to this experiment daily give me.""}"
"3729","","survey-text","12","95052","0.0-8.0","b90cbbte6xfwmtge7aup","male","battle","","","","feedback","{""Q0"":""nice""}"
"8604","debrief.html","external-html","13","106952","0.0-9.0","b90cbbte6xfwmtge7aup","male","battle","","","","",""
