"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9525","consent.html","external-html","0","9805","0.0-0.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","",""
"53400","","instructions","1","63207","0.0-1.0","h6vyrpk5u8zamcgyp20n","female","battle","[{""page_index"":0,""viewing_time"":7665},{""page_index"":1,""viewing_time"":41287},{""page_index"":2,""viewing_time"":3403},{""page_index"":3,""viewing_time"":1044}]","","","",""
"40386","","html-slider-response","2","103599","0.0-2.0","h6vyrpk5u8zamcgyp20n","female","battle","","4","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"4560","","survey-likert","3","108164","0.0-3.0-0.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","sympathy","{""Q0"":2}"
"3868","","survey-likert","4","112035","0.0-3.0-1.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","peace","{""Q0"":0}"
"2893","","survey-likert","5","114930","0.0-3.0-2.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","urgent","{""Q0"":5}"
"6522","","survey-likert","6","121457","0.0-3.0-3.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","guilty","{""Q0"":0}"
"2793","","survey-multi-choice","7","124255","0.0-4.0-0.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"2616","","survey-multi-choice","8","126877","0.0-4.0-1.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","self-cancer","{""Q0"":""No""}"
"8707","","survey-multi-choice","9","135593","0.0-5.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"4400","","survey-text","10","139996","0.0-6.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","age","{""Q0"":""26""}"
"3378","","survey-text","11","143376","0.0-7.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","purpose","{""Q0"":""""}"
"1154","","survey-text","12","144532","0.0-8.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","feedback","{""Q0"":""""}"
"14390","debrief.html","external-html","13","159196","0.0-9.0","h6vyrpk5u8zamcgyp20n","female","battle","","","","",""
