"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9125","consent.html","external-html","0","9155","0.0-0.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","",""
"31349","","instructions","1","40504","0.0-1.0","mo8b2vo0u41qj8eas2uw","female","literal","[{""page_index"":0,""viewing_time"":9237},{""page_index"":1,""viewing_time"":14712},{""page_index"":2,""viewing_time"":5400},{""page_index"":3,""viewing_time"":2000}]","","","",""
"72327","","html-slider-response","2","112833","0.0-2.0","mo8b2vo0u41qj8eas2uw","female","literal","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"10839","","survey-likert","3","123673","0.0-3.0-0.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","guilty","{""Q0"":2}"
"8870","","survey-likert","4","132545","0.0-3.0-1.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","urgent","{""Q0"":6}"
"5351","","survey-likert","5","137897","0.0-3.0-2.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","sympathy","{""Q0"":5}"
"5207","","survey-likert","6","143104","0.0-3.0-3.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","peace","{""Q0"":4}"
"4078","","survey-multi-choice","7","147185","0.0-4.0-0.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"3694","","survey-multi-choice","8","150880","0.0-4.0-1.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","self-cancer","{""Q0"":""No""}"
"57453","","survey-multi-choice","9","208337","0.0-5.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"5246","","survey-text","10","213585","0.0-6.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","age","{""Q0"":""24""}"
"27863","","survey-text","11","241449","0.0-7.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","purpose","{""Q0"":""If you would donate if you felt someone had cancer.""}"
"2879","","survey-text","12","244329","0.0-8.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","feedback","{""Q0"":""""}"
"17868","debrief.html","external-html","13","262529","0.0-9.0","mo8b2vo0u41qj8eas2uw","female","literal","","","","",""
