"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11536","consent.html","external-html","0","12046","0.0-0.0","xl2kkmw490a9r40qta73","male","journey","","","","",""
"46224","","instructions","1","58278","0.0-1.0","xl2kkmw490a9r40qta73","male","journey","[{""page_index"":0,""viewing_time"":14370},{""page_index"":1,""viewing_time"":4304},{""page_index"":2,""viewing_time"":25491},{""page_index"":3,""viewing_time"":2055}]","","","",""
"9711","","html-slider-response","2","68003","0.0-2.0","xl2kkmw490a9r40qta73","male","journey","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"5692","","survey-likert","3","73705","0.0-3.0-0.0","xl2kkmw490a9r40qta73","male","journey","","","","urgent","{""Q0"":4}"
"11052","","survey-likert","4","84762","0.0-3.0-1.0","xl2kkmw490a9r40qta73","male","journey","","","","sympathy","{""Q0"":5}"
"10098","","survey-likert","5","94869","0.0-3.0-2.0","xl2kkmw490a9r40qta73","male","journey","","","","guilty","{""Q0"":2}"
"5047","","survey-likert","6","99924","0.0-3.0-3.0","xl2kkmw490a9r40qta73","male","journey","","","","peace","{""Q0"":5}"
"3203","","survey-multi-choice","7","103140","0.0-4.0-0.0","xl2kkmw490a9r40qta73","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"3542","","survey-multi-choice","8","106692","0.0-4.0-1.0","xl2kkmw490a9r40qta73","male","journey","","","","self-cancer","{""Q0"":""No""}"
"8209","","survey-multi-choice","9","114938","0.0-5.0","xl2kkmw490a9r40qta73","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3373","","survey-text","10","118323","0.0-6.0","xl2kkmw490a9r40qta73","male","journey","","","","age","{""Q0"":""34""}"
"1454","","survey-text","11","119782","0.0-7.0","xl2kkmw490a9r40qta73","male","journey","","","","purpose","{""Q0"":""""}"
"883","","survey-text","12","120668","0.0-8.0","xl2kkmw490a9r40qta73","male","journey","","","","feedback","{""Q0"":""""}"
"4037","debrief.html","external-html","13","124886","0.0-9.0","xl2kkmw490a9r40qta73","male","journey","","","","",""
