"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"6888","consent.html","external-html","0","6991","0.0-0.0","h32g87ptkfep6bu1pocs","male","battle","","","","",""
"23340","","instructions","1","30332","0.0-1.0","h32g87ptkfep6bu1pocs","male","battle","[{""page_index"":0,""viewing_time"":4122},{""page_index"":1,""viewing_time"":13765},{""page_index"":2,""viewing_time"":4679},{""page_index"":3,""viewing_time"":774}]","","","",""
"38906","","html-slider-response","2","69239","0.0-2.0","h32g87ptkfep6bu1pocs","male","battle","","40","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"4874","","survey-likert","3","74114","0.0-3.0-0.0","h32g87ptkfep6bu1pocs","male","battle","","","","urgent","{""Q0"":6}"
"5541","","survey-likert","4","79657","0.0-3.0-1.0","h32g87ptkfep6bu1pocs","male","battle","","","","peace","{""Q0"":4}"
"4606","","survey-likert","5","84265","0.0-3.0-2.0","h32g87ptkfep6bu1pocs","male","battle","","","","guilty","{""Q0"":1}"
"4207","","survey-likert","6","88475","0.0-3.0-3.0","h32g87ptkfep6bu1pocs","male","battle","","","","sympathy","{""Q0"":6}"
"2211","","survey-multi-choice","7","90689","0.0-4.0-0.0","h32g87ptkfep6bu1pocs","male","battle","","","","self-cancer","{""Q0"":""No""}"
"3991","","survey-multi-choice","8","94684","0.0-4.0-1.0","h32g87ptkfep6bu1pocs","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"16867","","survey-multi-choice","9","111557","0.0-5.0","h32g87ptkfep6bu1pocs","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"2523","","survey-text","10","114082","0.0-6.0","h32g87ptkfep6bu1pocs","male","battle","","","","age","{""Q0"":""24""}"
"1786","","survey-text","11","115869","0.0-7.0","h32g87ptkfep6bu1pocs","male","battle","","","","purpose","{""Q0"":""""}"
"941","","survey-text","12","116810","0.0-8.0","h32g87ptkfep6bu1pocs","male","battle","","","","feedback","{""Q0"":""""}"
"1449","debrief.html","external-html","13","118479","0.0-9.0","h32g87ptkfep6bu1pocs","male","battle","","","","",""
