"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5248","consent.html","external-html","0","5305","0.0-0.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","",""
"27436","","instructions","1","32742","0.0-1.0","lpe2bo5q8swy6mddg3jw","female","literal","[{""page_index"":0,""viewing_time"":3539},{""page_index"":1,""viewing_time"":19592},{""page_index"":2,""viewing_time"":3672},{""page_index"":3,""viewing_time"":632}]","","","",""
"15166","","html-slider-response","2","47910","0.0-2.0","lpe2bo5q8swy6mddg3jw","female","literal","","2","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"8766","","survey-likert","3","56678","0.0-3.0-0.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","guilty","{""Q0"":3}"
"3303","","survey-likert","4","59982","0.0-3.0-1.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","urgent","{""Q0"":4}"
"5831","","survey-likert","5","65813","0.0-3.0-2.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","peace","{""Q0"":2}"
"2655","","survey-likert","6","68470","0.0-3.0-3.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","sympathy","{""Q0"":5}"
"3230","","survey-multi-choice","7","71702","0.0-4.0-0.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2262","","survey-multi-choice","8","73965","0.0-4.0-1.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","self-cancer","{""Q0"":""No""}"
"11988","","survey-multi-choice","9","85957","0.0-5.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3423","","survey-text","10","89381","0.0-6.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","age","{""Q0"":""37""}"
"23288","","survey-text","11","112669","0.0-7.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","purpose","{""Q0"":""To see how reading the passage would make us feel inclined to donate to that cause. ""}"
"9895","","survey-text","12","122565","0.0-8.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","feedback","{""Q0"":""Thank you for allowing me to participate, I really appreciate it!""}"
"12442","debrief.html","external-html","13","135158","0.0-9.0","lpe2bo5q8swy6mddg3jw","female","literal","","","","",""
