"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"16963","consent.html","external-html","0","17180","0.0-0.0","9sbunje3bzqmqs1799ns","male","battle","","","","",""
"29754","","instructions","1","46939","0.0-1.0","9sbunje3bzqmqs1799ns","male","battle","[{""page_index"":0,""viewing_time"":6540},{""page_index"":1,""viewing_time"":15603},{""page_index"":2,""viewing_time"":6139},{""page_index"":3,""viewing_time"":1470}]","","","",""
"55088","","html-slider-response","2","102035","0.0-2.0","9sbunje3bzqmqs1799ns","male","battle","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"32222","","survey-likert","3","134263","0.0-3.0-0.0","9sbunje3bzqmqs1799ns","male","battle","","","","sympathy","{""Q0"":6}"
"6104","","survey-likert","4","140372","0.0-3.0-1.0","9sbunje3bzqmqs1799ns","male","battle","","","","peace","{""Q0"":2}"
"3257","","survey-likert","5","143634","0.0-3.0-2.0","9sbunje3bzqmqs1799ns","male","battle","","","","urgent","{""Q0"":6}"
"8059","","survey-likert","6","151697","0.0-3.0-3.0","9sbunje3bzqmqs1799ns","male","battle","","","","guilty","{""Q0"":2}"
"2889","","survey-multi-choice","7","154595","0.0-4.0-0.0","9sbunje3bzqmqs1799ns","male","battle","","","","self-cancer","{""Q0"":""No""}"
"3593","","survey-multi-choice","8","158194","0.0-4.0-1.0","9sbunje3bzqmqs1799ns","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"11653","","survey-multi-choice","9","169875","0.0-5.0","9sbunje3bzqmqs1799ns","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4367","","survey-text","10","174247","0.0-6.0","9sbunje3bzqmqs1799ns","male","battle","","","","age","{""Q0"":""35""}"
"2920","","survey-text","11","177170","0.0-7.0","9sbunje3bzqmqs1799ns","male","battle","","","","purpose","{""Q0"":""""}"
"1627","","survey-text","12","178800","0.0-8.0","9sbunje3bzqmqs1799ns","male","battle","","","","feedback","{""Q0"":""""}"
"5340","debrief.html","external-html","13","184431","0.0-9.0","9sbunje3bzqmqs1799ns","male","battle","","","","",""
