"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"48502","consent.html","external-html","0","48704","0.0-0.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","",""
"25723","","instructions","1","74429","0.0-1.0","1cpa1g5263o0c1ka4o6n","male","literal","[{""page_index"":0,""viewing_time"":6924},{""page_index"":1,""viewing_time"":13792},{""page_index"":2,""viewing_time"":3652},{""page_index"":3,""viewing_time"":1354}]","","","",""
"32732","","html-slider-response","2","107163","0.0-2.0","1cpa1g5263o0c1ka4o6n","male","literal","","45","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"5294","","survey-likert","3","112459","0.0-3.0-0.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","sympathy","{""Q0"":6}"
"3130","","survey-likert","4","115591","0.0-3.0-1.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","peace","{""Q0"":4}"
"4389","","survey-likert","5","119981","0.0-3.0-2.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","urgent","{""Q0"":4}"
"7635","","survey-likert","6","127616","0.0-3.0-3.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","guilty","{""Q0"":3}"
"2497","","survey-multi-choice","7","130116","0.0-4.0-0.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2050","","survey-multi-choice","8","132167","0.0-4.0-1.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","self-cancer","{""Q0"":""No""}"
"9663","","survey-multi-choice","9","141836","0.0-5.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3780","","survey-text","10","145617","0.0-6.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","age","{""Q0"":""31""}"
"2193","","survey-text","11","147811","0.0-7.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","purpose","{""Q0"":""""}"
"1441","","survey-text","12","149253","0.0-8.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","feedback","{""Q0"":""""}"
"6424","debrief.html","external-html","13","156211","0.0-9.0","1cpa1g5263o0c1ka4o6n","male","literal","","","","",""
