"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11082","consent.html","external-html","0","11211","0.0-0.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","",""
"316129","","instructions","1","327344","0.0-1.0","z3bny5p4bru8d6pvqv8s","male","battle","[{""page_index"":0,""viewing_time"":155239},{""page_index"":1,""viewing_time"":20423},{""page_index"":2,""viewing_time"":73769},{""page_index"":3,""viewing_time"":66696}]","","","",""
"310713","","html-slider-response","2","638066","0.0-2.0","z3bny5p4bru8d6pvqv8s","male","battle","","35","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"5440","","survey-likert","3","643513","0.0-3.0-0.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","sympathy","{""Q0"":6}"
"1643","","survey-likert","4","645199","0.0-3.0-1.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","urgent","{""Q0"":5}"
"21734","","survey-likert","5","666975","0.0-3.0-2.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","guilty","{""Q0"":1}"
"2187","","survey-likert","6","669215","0.0-3.0-3.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","peace","{""Q0"":3}"
"4577","","survey-multi-choice","7","673840","0.0-4.0-0.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"1801","","survey-multi-choice","8","675687","0.0-4.0-1.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","self-cancer","{""Q0"":""No""}"
"7217","","survey-multi-choice","9","682977","0.0-5.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"2949","","survey-text","10","685974","0.0-6.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","age","{""Q0"":""35""}"
"1406","","survey-text","11","687383","0.0-7.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","purpose","{""Q0"":""""}"
"1396","","survey-text","12","688782","0.0-8.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","feedback","{""Q0"":""""}"
"3403","debrief.html","external-html","13","692573","0.0-9.0","z3bny5p4bru8d6pvqv8s","male","battle","","","","",""
