"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"7359","consent.html","external-html","0","7568","0.0-0.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","",""
"9494","","instructions","1","17064","0.0-1.0","kgrk6fj6qzol9dh21sl1","male","journey","[{""page_index"":0,""viewing_time"":2713},{""page_index"":1,""viewing_time"":4172},{""page_index"":2,""viewing_time"":1724},{""page_index"":3,""viewing_time"":884}]","","","",""
"10025","","html-slider-response","2","27092","0.0-2.0","kgrk6fj6qzol9dh21sl1","male","journey","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"7736","","survey-likert","3","34832","0.0-3.0-0.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","peace","{""Q0"":4}"
"3308","","survey-likert","4","38142","0.0-3.0-1.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","guilty","{""Q0"":0}"
"2534","","survey-likert","5","40678","0.0-3.0-2.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","sympathy","{""Q0"":5}"
"2045","","survey-likert","6","42724","0.0-3.0-3.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","urgent","{""Q0"":5}"
"2092","","survey-multi-choice","7","44818","0.0-4.0-0.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","self-cancer","{""Q0"":""No""}"
"1957","","survey-multi-choice","8","46777","0.0-4.0-1.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"11433","","survey-multi-choice","9","58217","0.0-5.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2706","","survey-text","10","60926","0.0-6.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","age","{""Q0"":""22""}"
"14618","","survey-text","11","75544","0.0-7.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","purpose","{""Q0"":""I think we were testing people's charity.""}"
"2765","","survey-text","12","78310","0.0-8.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","feedback","{""Q0"":""""}"
"17987","debrief.html","external-html","13","96491","0.0-9.0","kgrk6fj6qzol9dh21sl1","male","journey","","","","",""
