"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11623","consent.html","external-html","0","11725","0.0-0.0","6bfb0dlcvjhrga18c98v","female","literal","","","","",""
"36531","","instructions","1","48260","0.0-1.0","6bfb0dlcvjhrga18c98v","female","literal","[{""page_index"":0,""viewing_time"":10446},{""page_index"":1,""viewing_time"":13197},{""page_index"":2,""viewing_time"":11562},{""page_index"":3,""viewing_time"":1324}]","","","",""
"30356","","html-slider-response","2","78621","0.0-2.0","6bfb0dlcvjhrga18c98v","female","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"5457","","survey-likert","3","84081","0.0-3.0-0.0","6bfb0dlcvjhrga18c98v","female","literal","","","","urgent","{""Q0"":5}"
"2814","","survey-likert","4","86930","0.0-3.0-1.0","6bfb0dlcvjhrga18c98v","female","literal","","","","sympathy","{""Q0"":4}"
"5168","","survey-likert","5","92138","0.0-3.0-2.0","6bfb0dlcvjhrga18c98v","female","literal","","","","guilty","{""Q0"":1}"
"4127","","survey-likert","6","96283","0.0-3.0-3.0","6bfb0dlcvjhrga18c98v","female","literal","","","","peace","{""Q0"":4}"
"2650","","survey-multi-choice","7","98977","0.0-4.0-0.0","6bfb0dlcvjhrga18c98v","female","literal","","","","self-cancer","{""Q0"":""No""}"
"3470","","survey-multi-choice","8","102492","0.0-4.0-1.0","6bfb0dlcvjhrga18c98v","female","literal","","","","ff-cancer","{""Q0"":""No""}"
"31474","","survey-multi-choice","9","133990","0.0-5.0","6bfb0dlcvjhrga18c98v","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"10218","","survey-text","10","144250","0.0-6.0","6bfb0dlcvjhrga18c98v","female","literal","","","","age","{""Q0"":""58""}"
"2371","","survey-text","11","146623","0.0-7.0","6bfb0dlcvjhrga18c98v","female","literal","","","","purpose","{""Q0"":""""}"
"3860","","survey-text","12","150486","0.0-8.0","6bfb0dlcvjhrga18c98v","female","literal","","","","feedback","{""Q0"":""""}"
"4846","debrief.html","external-html","13","155535","0.0-9.0","6bfb0dlcvjhrga18c98v","female","literal","","","","",""
