"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4005","consent.html","external-html","0","4160","0.0-0.0","kzt570lclfs6tv5csp81","male","battle","","","","",""
"22593","","instructions","1","26755","0.0-1.0","kzt570lclfs6tv5csp81","male","battle","[{""page_index"":0,""viewing_time"":5103},{""page_index"":1,""viewing_time"":14399},{""page_index"":2,""viewing_time"":2244},{""page_index"":3,""viewing_time"":846}]","","","",""
"34261","","html-slider-response","2","61021","0.0-2.0","kzt570lclfs6tv5csp81","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"15887","","survey-likert","3","76911","0.0-3.0-0.0","kzt570lclfs6tv5csp81","male","battle","","","","guilty","{""Q0"":0}"
"2834","","survey-likert","4","79748","0.0-3.0-1.0","kzt570lclfs6tv5csp81","male","battle","","","","sympathy","{""Q0"":4}"
"2717","","survey-likert","5","82467","0.0-3.0-2.0","kzt570lclfs6tv5csp81","male","battle","","","","urgent","{""Q0"":5}"
"2330","","survey-likert","6","84799","0.0-3.0-3.0","kzt570lclfs6tv5csp81","male","battle","","","","peace","{""Q0"":3}"
"2542","","survey-multi-choice","7","87344","0.0-4.0-0.0","kzt570lclfs6tv5csp81","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"2242","","survey-multi-choice","8","89589","0.0-4.0-1.0","kzt570lclfs6tv5csp81","male","battle","","","","self-cancer","{""Q0"":""No""}"
"7200","","survey-multi-choice","9","96798","0.0-5.0","kzt570lclfs6tv5csp81","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"2772","","survey-text","10","99572","0.0-6.0","kzt570lclfs6tv5csp81","male","battle","","","","age","{""Q0"":""37""}"
"1912","","survey-text","11","101484","0.0-7.0","kzt570lclfs6tv5csp81","male","battle","","","","purpose","{""Q0"":""""}"
"1026","","survey-text","12","102511","0.0-8.0","kzt570lclfs6tv5csp81","male","battle","","","","feedback","{""Q0"":""""}"
"2999","debrief.html","external-html","13","105845","0.0-9.0","kzt570lclfs6tv5csp81","male","battle","","","","",""
