"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"62926","consent.html","external-html","0","63064","0.0-0.0","a56ajag43y7mkgqhl6dv","male","literal","","","","",""
"18670","","instructions","1","81737","0.0-1.0","a56ajag43y7mkgqhl6dv","male","literal","[{""page_index"":0,""viewing_time"":4992},{""page_index"":1,""viewing_time"":10116},{""page_index"":2,""viewing_time"":2543},{""page_index"":3,""viewing_time"":1017}]","","","",""
"43276","","html-slider-response","2","125023","0.0-2.0","a56ajag43y7mkgqhl6dv","male","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"9915","","survey-likert","3","134944","0.0-3.0-0.0","a56ajag43y7mkgqhl6dv","male","literal","","","","guilty","{""Q0"":2}"
"3404","","survey-likert","4","138359","0.0-3.0-1.0","a56ajag43y7mkgqhl6dv","male","literal","","","","sympathy","{""Q0"":5}"
"3062","","survey-likert","5","141451","0.0-3.0-2.0","a56ajag43y7mkgqhl6dv","male","literal","","","","urgent","{""Q0"":3}"
"4635","","survey-likert","6","146094","0.0-3.0-3.0","a56ajag43y7mkgqhl6dv","male","literal","","","","peace","{""Q0"":3}"
"3128","","survey-multi-choice","7","149256","0.0-4.0-0.0","a56ajag43y7mkgqhl6dv","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2731","","survey-multi-choice","8","151993","0.0-4.0-1.0","a56ajag43y7mkgqhl6dv","male","literal","","","","self-cancer","{""Q0"":""No""}"
"9986","","survey-multi-choice","9","162001","0.0-5.0","a56ajag43y7mkgqhl6dv","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2921","","survey-text","10","164929","0.0-6.0","a56ajag43y7mkgqhl6dv","male","literal","","","","age","{""Q0"":""31""}"
"7830","","survey-text","11","172763","0.0-7.0","a56ajag43y7mkgqhl6dv","male","literal","","","","purpose","{""Q0"":""see if we'd donate depending on the circumstances""}"
"1586","","survey-text","12","174356","0.0-8.0","a56ajag43y7mkgqhl6dv","male","literal","","","","feedback","{""Q0"":""""}"
"9753","debrief.html","external-html","13","184444","0.0-9.0","a56ajag43y7mkgqhl6dv","male","literal","","","","",""
