"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4888","consent.html","external-html","0","4990","0.0-0.0","6gl8jput3opwqz51jbvy","female","journey","","","","",""
"13084","","instructions","1","18075","0.0-1.0","6gl8jput3opwqz51jbvy","female","journey","[{""page_index"":0,""viewing_time"":1765},{""page_index"":1,""viewing_time"":9134},{""page_index"":2,""viewing_time"":1500},{""page_index"":3,""viewing_time"":685}]","","","",""
"5543","","html-slider-response","2","23619","0.0-2.0","6gl8jput3opwqz51jbvy","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"3213","","survey-likert","3","26834","0.0-3.0-0.0","6gl8jput3opwqz51jbvy","female","journey","","","","urgent","{""Q0"":3}"
"1956","","survey-likert","4","28799","0.0-3.0-1.0","6gl8jput3opwqz51jbvy","female","journey","","","","peace","{""Q0"":4}"
"2989","","survey-likert","5","31798","0.0-3.0-2.0","6gl8jput3opwqz51jbvy","female","journey","","","","guilty","{""Q0"":0}"
"2243","","survey-likert","6","34051","0.0-3.0-3.0","6gl8jput3opwqz51jbvy","female","journey","","","","sympathy","{""Q0"":1}"
"1521","","survey-multi-choice","7","35583","0.0-4.0-0.0","6gl8jput3opwqz51jbvy","female","journey","","","","self-cancer","{""Q0"":""No""}"
"2324","","survey-multi-choice","8","37917","0.0-4.0-1.0","6gl8jput3opwqz51jbvy","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"5862","","survey-multi-choice","9","43793","0.0-5.0","6gl8jput3opwqz51jbvy","female","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2036","","survey-text","10","45840","0.0-6.0","6gl8jput3opwqz51jbvy","female","journey","","","","age","{""Q0"":""24""}"
"1224","","survey-text","11","47065","0.0-7.0","6gl8jput3opwqz51jbvy","female","journey","","","","purpose","{""Q0"":""""}"
"705","","survey-text","12","47770","0.0-8.0","6gl8jput3opwqz51jbvy","female","journey","","","","feedback","{""Q0"":""""}"
"3112","debrief.html","external-html","13","51189","0.0-9.0","6gl8jput3opwqz51jbvy","female","journey","","","","",""
