"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4398","consent.html","external-html","0","4549","0.0-0.0","68p5gxoz7f6a69058cpm","female","journey","","","","",""
"3968","","instructions","1","8521","0.0-1.0","68p5gxoz7f6a69058cpm","female","journey","[{""page_index"":0,""viewing_time"":1126},{""page_index"":1,""viewing_time"":845},{""page_index"":2,""viewing_time"":671},{""page_index"":3,""viewing_time"":1324}]","","","",""
"4487","","html-slider-response","2","13015","0.0-2.0","68p5gxoz7f6a69058cpm","female","journey","","13","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"3005","","survey-likert","3","16024","0.0-3.0-0.0","68p5gxoz7f6a69058cpm","female","journey","","","","guilty","{""Q0"":2}"
"2084","","survey-likert","4","18113","0.0-3.0-1.0","68p5gxoz7f6a69058cpm","female","journey","","","","sympathy","{""Q0"":4}"
"3220","","survey-likert","5","21339","0.0-3.0-2.0","68p5gxoz7f6a69058cpm","female","journey","","","","peace","{""Q0"":2}"
"1743","","survey-likert","6","23086","0.0-3.0-3.0","68p5gxoz7f6a69058cpm","female","journey","","","","urgent","{""Q0"":3}"
"2904","","survey-multi-choice","7","25998","0.0-4.0-0.0","68p5gxoz7f6a69058cpm","female","journey","","","","self-cancer","{""Q0"":""No""}"
"1604","","survey-multi-choice","8","27611","0.0-4.0-1.0","68p5gxoz7f6a69058cpm","female","journey","","","","ff-cancer","{""Q0"":""No""}"
"6099","","survey-multi-choice","9","33735","0.0-5.0","68p5gxoz7f6a69058cpm","female","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3522","","survey-text","10","37264","0.0-6.0","68p5gxoz7f6a69058cpm","female","journey","","","","age","{""Q0"":""21""}"
"25852","","survey-text","11","63119","0.0-7.0","68p5gxoz7f6a69058cpm","female","journey","","","","purpose","{""Q0"":""""}"
"1141","","survey-text","12","64264","0.0-8.0","68p5gxoz7f6a69058cpm","female","journey","","","","feedback","{""Q0"":""""}"
"8011","debrief.html","external-html","13","72551","0.0-9.0","68p5gxoz7f6a69058cpm","female","journey","","","","",""
