"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3550","consent.html","external-html","0","3662","0.0-0.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","",""
"15813","","instructions","1","19477","0.0-1.0","m2yg1w9tzrcfn8g27t4f","male","battle","[{""page_index"":0,""viewing_time"":3076},{""page_index"":1,""viewing_time"":8993},{""page_index"":2,""viewing_time"":2935},{""page_index"":3,""viewing_time"":809}]","","","",""
"44719","","html-slider-response","2","64198","0.0-2.0","m2yg1w9tzrcfn8g27t4f","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"13322","","survey-likert","3","77522","0.0-3.0-0.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","urgent","{""Q0"":5}"
"2907","","survey-likert","4","80430","0.0-3.0-1.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","sympathy","{""Q0"":3}"
"9511","","survey-likert","5","89943","0.0-3.0-2.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","guilty","{""Q0"":2}"
"4775","","survey-likert","6","94718","0.0-3.0-3.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","peace","{""Q0"":3}"
"2302","","survey-multi-choice","7","97022","0.0-4.0-0.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2623","","survey-multi-choice","8","99646","0.0-4.0-1.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"8566","","survey-multi-choice","9","108215","0.0-5.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"5077","","survey-text","10","113293","0.0-6.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","age","{""Q0"":""31""}"
"8673","","survey-text","11","121966","0.0-7.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","purpose","{""Q0"":""Our willingness to donate.""}"
"5614","","survey-text","12","127582","0.0-8.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","feedback","{""Q0"":""No issues to report.""}"
"4681","debrief.html","external-html","13","132542","0.0-9.0","m2yg1w9tzrcfn8g27t4f","male","battle","","","","",""
