"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3832","consent.html","external-html","0","4203","0.0-0.0","2quwpjc489gdxrzf7hp6","female","literal","","","","",""
"27884","","instructions","1","32092","0.0-1.0","2quwpjc489gdxrzf7hp6","female","literal","[{""page_index"":0,""viewing_time"":5284},{""page_index"":1,""viewing_time"":17448},{""page_index"":2,""viewing_time"":3918},{""page_index"":3,""viewing_time"":1229}]","","","",""
"66603","","html-slider-response","2","98706","0.0-2.0","2quwpjc489gdxrzf7hp6","female","literal","","15","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"41648","","survey-likert","3","140367","0.0-3.0-0.0","2quwpjc489gdxrzf7hp6","female","literal","","","","urgent","{""Q0"":4}"
"7832","","survey-likert","4","148207","0.0-3.0-1.0","2quwpjc489gdxrzf7hp6","female","literal","","","","guilty","{""Q0"":2}"
"3956","","survey-likert","5","152169","0.0-3.0-2.0","2quwpjc489gdxrzf7hp6","female","literal","","","","sympathy","{""Q0"":4}"
"2638","","survey-likert","6","154815","0.0-3.0-3.0","2quwpjc489gdxrzf7hp6","female","literal","","","","peace","{""Q0"":4}"
"4209","","survey-multi-choice","7","159040","0.0-4.0-0.0","2quwpjc489gdxrzf7hp6","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2350","","survey-multi-choice","8","161402","0.0-4.0-1.0","2quwpjc489gdxrzf7hp6","female","literal","","","","self-cancer","{""Q0"":""No""}"
"12107","","survey-multi-choice","9","173582","0.0-5.0","2quwpjc489gdxrzf7hp6","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Professional degree (e.g. MD, DDS, DVM)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3824","","survey-text","10","177412","0.0-6.0","2quwpjc489gdxrzf7hp6","female","literal","","","","age","{""Q0"":""""}"
"2023","","survey-text","11","179438","0.0-7.0","2quwpjc489gdxrzf7hp6","female","literal","","","","purpose","{""Q0"":""""}"
"836","","survey-text","12","180279","0.0-8.0","2quwpjc489gdxrzf7hp6","female","literal","","","","feedback","{""Q0"":""""}"
"17204","debrief.html","external-html","13","197754","0.0-9.0","2quwpjc489gdxrzf7hp6","female","literal","","","","",""
