"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5812","consent.html","external-html","0","5962","0.0-0.0","754fmu3tengew9o63hua","male","battle","","","","",""
"18079","","instructions","1","24042","0.0-1.0","754fmu3tengew9o63hua","male","battle","[{""page_index"":0,""viewing_time"":2085},{""page_index"":1,""viewing_time"":10334},{""page_index"":2,""viewing_time"":4206},{""page_index"":3,""viewing_time"":1454}]","","","",""
"10389","","html-slider-response","2","34433","0.0-2.0","754fmu3tengew9o63hua","male","battle","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"7572","","survey-likert","3","42006","0.0-3.0-0.0","754fmu3tengew9o63hua","male","battle","","","","guilty","{""Q0"":2}"
"2492","","survey-likert","4","44498","0.0-3.0-1.0","754fmu3tengew9o63hua","male","battle","","","","urgent","{""Q0"":3}"
"1845","","survey-likert","5","46345","0.0-3.0-2.0","754fmu3tengew9o63hua","male","battle","","","","peace","{""Q0"":3}"
"3177","","survey-likert","6","49523","0.0-3.0-3.0","754fmu3tengew9o63hua","male","battle","","","","sympathy","{""Q0"":4}"
"3472","","survey-multi-choice","7","52996","0.0-4.0-0.0","754fmu3tengew9o63hua","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"1883","","survey-multi-choice","8","54881","0.0-4.0-1.0","754fmu3tengew9o63hua","male","battle","","","","self-cancer","{""Q0"":""No""}"
"10896","","survey-multi-choice","9","65780","0.0-5.0","754fmu3tengew9o63hua","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3709","","survey-text","10","69491","0.0-6.0","754fmu3tengew9o63hua","male","battle","","","","age","{""Q0"":""28""}"
"2640","","survey-text","11","72131","0.0-7.0","754fmu3tengew9o63hua","male","battle","","","","purpose","{""Q0"":""""}"
"1547","","survey-text","12","73679","0.0-8.0","754fmu3tengew9o63hua","male","battle","","","","feedback","{""Q0"":""""}"
"5245","debrief.html","external-html","13","79232","0.0-9.0","754fmu3tengew9o63hua","male","battle","","","","",""
