"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"59282","consent.html","external-html","0","59390","0.0-0.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","",""
"50134","","instructions","1","109529","0.0-1.0","1s2rok3bc2h3zg94zzkn","male","battle","[{""page_index"":0,""viewing_time"":21965},{""page_index"":1,""viewing_time"":21498},{""page_index"":2,""viewing_time"":4765},{""page_index"":3,""viewing_time"":1902}]","","","",""
"64982","","html-slider-response","2","174526","0.0-2.0","1s2rok3bc2h3zg94zzkn","male","battle","","15","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"6154","","survey-likert","3","180691","0.0-3.0-0.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","sympathy","{""Q0"":6}"
"2757","","survey-likert","4","183455","0.0-3.0-1.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","urgent","{""Q0"":6}"
"4350","","survey-likert","5","187810","0.0-3.0-2.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","peace","{""Q0"":6}"
"4538","","survey-likert","6","192357","0.0-3.0-3.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","guilty","{""Q0"":0}"
"3399","","survey-multi-choice","7","195774","0.0-4.0-0.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"3521","","survey-multi-choice","8","199308","0.0-4.0-1.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","self-cancer","{""Q0"":""Yes""}"
"13371","","survey-multi-choice","9","212721","0.0-5.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3085","","survey-text","10","215815","0.0-6.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","age","{""Q0"":""26""}"
"11791","","survey-text","11","227614","0.0-7.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","purpose","{""Q0"":""""}"
"1467","","survey-text","12","229086","0.0-8.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","feedback","{""Q0"":""""}"
"8077","debrief.html","external-html","13","244506","0.0-9.0","1s2rok3bc2h3zg94zzkn","male","battle","","","","",""
