"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"126283","consent.html","external-html","0","127713","0.0-0.0","jbmnhkllla2o5yg5ughn","female","battle","","","","",""
"20424","","instructions","1","148144","0.0-1.0","jbmnhkllla2o5yg5ughn","female","battle","[{""page_index"":0,""viewing_time"":9798},{""page_index"":1,""viewing_time"":3133},{""page_index"":2,""viewing_time"":3853},{""page_index"":3,""viewing_time"":3637}]","","","",""
"13654","","html-slider-response","2","161810","0.0-2.0","jbmnhkllla2o5yg5ughn","female","battle","","31","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"4868","","survey-likert","3","166689","0.0-3.0-0.0","jbmnhkllla2o5yg5ughn","female","battle","","","","guilty","{""Q0"":4}"
"6195","","survey-likert","4","172895","0.0-3.0-1.0","jbmnhkllla2o5yg5ughn","female","battle","","","","peace","{""Q0"":4}"
"5391","","survey-likert","5","178295","0.0-3.0-2.0","jbmnhkllla2o5yg5ughn","female","battle","","","","sympathy","{""Q0"":5}"
"4826","","survey-likert","6","183128","0.0-3.0-3.0","jbmnhkllla2o5yg5ughn","female","battle","","","","urgent","{""Q0"":6}"
"11318","","survey-multi-choice","7","194459","0.0-4.0-0.0","jbmnhkllla2o5yg5ughn","female","battle","","","","self-cancer","{""Q0"":""No""}"
"5504","","survey-multi-choice","8","199975","0.0-4.0-1.0","jbmnhkllla2o5yg5ughn","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"285307","","survey-multi-choice","9","485379","0.0-5.0","jbmnhkllla2o5yg5ughn","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"8317","","survey-text","10","493707","0.0-6.0","jbmnhkllla2o5yg5ughn","female","battle","","","","age","{""Q0"":""27""}"
"3351","","survey-text","11","497065","0.0-7.0","jbmnhkllla2o5yg5ughn","female","battle","","","","purpose","{""Q0"":""""}"
"1362","","survey-text","12","498431","0.0-8.0","jbmnhkllla2o5yg5ughn","female","battle","","","","feedback","{""Q0"":""""}"
"24284","debrief.html","external-html","13","524189","0.0-9.0","jbmnhkllla2o5yg5ughn","female","battle","","","","",""
